#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,18.94016685066142,-88.01132485885606,976.3572073671825,33.88150910182788,-975.7691528834196,28135.50581566082,976.9456162463216,3.554227908863037e-05,0.001023598431038832,-0.00310596967995975,-0.003109714479151198,3.262143358838285e-09,3.258215000818774e-09,0.7039486414479792,0.02531236532582166,-0.7034934071887723,0.0007209944069973937
50017.33168269227,18.93453460755048,-87.94783510656386,975.6701655854821,34.93814043175055,-975.0444084023934,27246.22032684142,976.2963243626406,3.670233845297276e-05,0.0010242791814799,-0.00310258728545994,-0.00310657087688127,3.263436872782984e-09,3.259252130298203e-09,0.7039239397902354,0.02609128515595207,-0.703440230473576,0.000721476794667973
50034.66937312904,18.93339475376631,-87.95152675498832,975.5598709582533,34.87137438368187,-974.9364333497221,27292.21542439239,976.1837072332397,3.664048463820387e-05,0.00102439734712871,-0.003101168739836259,-0.003105136184938592,3.262667350932233e-09,3.25849862761994e-09,0.7042365937054385,0.02605783661400324,-0.7037543385762085,0.0007218788492299481
50052.01307339279,18.92664745690207,-87.98935044469938,974.935265833882,34.20585014412648,-974.3350206076449,27787.6085102885,975.5358808449714,3.598726387806079e-05,0.001025077621064885,-0.003098181776022998,-0.00310200026065523,3.263549991000052e-09,3.259532642695729e-09,0.7042062674560886,0.02559245362111323,-0.7037410698844336,0.000722310224144542
50069.36278556673,18.91397541450506,-87.9747840441908,973.614942345568,34.40689649198301,-973.0067941347346,27550.46669726332,974.2234706608865,3.629702578139387e-05,0.001026458538636549,-0.003092886194932396,-0.003096753631474584,3.266872570923349e-09,3.262792678279954e-09,0.7042595637523152,0.02577362334654204,-0.703787790087461,0.0007233444923945103
50086.7185117348,18.91067231425393,-87.94472970758819,973.2254420939553,34.90331079631024,-972.5993625509071,27136.90304815162,973.851924655563,3.685018877156335e-05,0.001026850155226304,-0.003090519818377335,-0.003094499944374985,3.267108606667347e-09,3.262906472514401e-09,0.7040369614190022,0.026134833292326,-0.703551713474485,0.0007234052597313425
50104.08025398164,18.9148797979967,-88.00096257950952,973.7526978979846,33.96712980783575,-973.1600848556322,27915.05558544038,974.3456718164389,3.582296287891215e-05,0.001026329801553626,-0.003091230038339921,-0.003094996039518292,3.264094695703941e-09,3.2601229347345e-09,0.7040381348153796,0.02544467023866143,-0.7035781861532977,0.0007230147636495996
50121.44801439264,18.90576089196629,-87.95864531364484,972.7483185790264,34.65009597262843,-972.130990220665,27308.41761724982,973.3660389568852,3.66187456928421e-05,0.001027362739172262,-0.003086891112603317,-0.003090812869039252,3.266417805160454e-09,3.26227323362131e-09,0.7040129058428349,0.02596368558521477,-0.7035339783010516,0.0007237353526478209
50138.82179505389,18.89476470356217,-87.95290925869274,971.6171624924635,34.70701290988644,-970.9970822328867,27200.26390346582,972.2376387362666,3.676434918238354e-05,0.001028555118787439,-0.003082222115167782,-0.00308615999588833,3.269099072747403e-09,3.264927765287879e-09,0.7039103911025145,0.02603063455111761,-0.7034289194843791,0.0007244724151768518
50156.2015980522,18.89120661425309,-87.98934938326296,971.3179566745482,34.07895392139661,-970.7199379110552,27684.49334256311,971.9163438516563,3.612130399592919e-05,0.001028895137247152,-0.003080274653063081,-0.003084071071318935,3.268899302751746e-09,3.264875365331844e-09,0.7042405167321758,0.02559555403557201,-0.7037752290474666,0.0007250354556702023
50173.58742547514,18.88379742805297,-87.91108940262579,970.427623807398,35.3723696903949,-969.7827429434692,26623.3159183619,971.072933500703,3.756106125421843e-05,0.001029788768177294,-0.003076234432985801,-0.003080327028617302,3.27092454414601e-09,3.266578716129707e-09,0.7040959884636868,0.02655166972489157,-0.7035951746604552,0.0007255517171020163
50190.97927941096,18.87553935829148,-87.93612528389107,969.6310737535857,34.91992480613189,-969.0020732898696,26924.01041549313,970.2604825152761,3.714156934899123e-05,0.001030651065379503,-0.003072692982773532,-0.003076683382074986,3.272425408549586e-09,3.268181135596309e-09,0.7040221064903688,0.02624177890222237,-0.7035328673681017,0.0007260715601333684
50208.37716194867,18.86596575446951,-88.00834183429042,968.7836761694483,33.66910066425879,-968.1984315587639,27875.46422969037,969.369274541555,3.587384201963863e-05,0.001031598613926495,-0.003069080798595897,-0.003072792239969407,3.274006765878691e-09,3.270052289552573e-09,0.7040980722903564,0.02535805731473086,-0.7036412895305525,0.0007267850699232029
50225.78107517795,18.85994608069263,-87.97105681658927,968.1077032787161,34.27521268481183,-967.5007674120995,27344.32412618992,968.7150198904014,3.657066071134731e-05,0.001032295339152621,-0.003065806569505742,-0.003069654280381439,3.275232344180592e-09,3.271126947950248e-09,0.7042094150561234,0.02582033409433398,-0.7037358954898809,0.0007274075515862176
50243.19102118928,18.84997381073103,-87.9670117867843,967.0891206082852,34.30738316024459,-966.480403660417,27261.22720670481,967.6982209434639,3.668213438880159e-05,0.001033380012856739,-0.003061512028149933,-0.003065369697944392,3.277554067185655e-09,3.273429370144001e-09,0.7037857193933859,0.02585475985981991,-0.7033106498658021,0.000727735576176372
50260.6070020738,18.85192775213525,-87.9873772479374,967.3225621756064,33.97204939148357,-966.7258345333089,27543.61176481019,967.9196581579919,3.63060592248691e-05,0.001033143599855239,-0.003061228352738865,-0.003065008707620777,3.275586538253289e-09,3.271546458520326e-09,0.7041253641669128,0.02561743518468277,-0.7036592040737805,0.0007279110712870618
50278.02901992342,18.84768889445396,-87.96698969670891,966.8573915127755,34.29953512731782,-966.2488071987144,27254.39898975067,967.4663591389448,3.669132459593262e-05,0.001033627671446902,-0.003058657567133036,-0.0030625117239792,3.276068066994733e-09,3.271945150478187e-09,0.7040203933960039,0.02586426819862668,-0.7035451328436674,0.0007281527116789134
50295.45707683073,18.83371032007798,-87.9758602895709,965.4571831247941,34.10048292348473,-964.8547712021988,27334.14581074238,966.059971166299,3.658427839391264e-05,0.001035132424328405,-0.003053186413398155,-0.003057000148133832,3.279664534971681e-09,3.275573017159348e-09,0.7039083398905923,0.02575155309646322,-0.7034371389688276,0.0007290926930109963
50312.8911748891,18.83263995468323,-87.96956348369496,965.3378986679975,34.2022939574701,-964.7318081688775,27246.04553611277,965.9443699420542,3.670257390837024e-05,0.001035256305764263,-0.003051739473574337,-0.003055575174435465,3.278945962272361e-09,3.274829861331265e-09,0.704136139437924,0.02583752773160584,-0.7036619394448317,0.0007294187637077521
50330.33131619257,18.82584912723209,-87.97648927329944,964.6630946051016,34.06185196822548,-964.061552149854,27320.14944346466,965.2650124029034,3.660302086082524e-05,0.00103598492346742,-0.003048562516021631,-0.003052368106866725,3.280088633899989e-09,3.275999128689859e-09,0.7041224756797279,0.02575227907924272,-0.7036513915850474,0.0007299148442673301
50347.77750283595,18.82131035276794,-87.89184702922419,964.0572743718619,35.46372311950474,-963.404770909822,26207.24352988584,964.7102197673247,3.81573895346771e-05,0.001036580705282864,-0.003045429989039268,-0.003049556658555386,3.281187396383867e-09,3.276747283435863e-09,0.7039331518795701,0.02678484950121884,-0.7034233818635139,0.0007301771452205843
50365.22973691474,18.81010906933577,-87.98075259804982,963.0805804948352,33.93435673211098,-962.4825525480691,27332.89485486496,963.6789800196876,3.658595276167795e-05,0.001037689957686501,-0.003041460481325976,-0.003045241211547077,3.283193254350089e-09,3.279117101725013e-09,0.703915750312066,0.02569299258497576,-0.7034466956844898,0.000730899574492567
50382.68802052521,18.79842131254973,-87.94797121141929,961.8449008169105,34.44078294261339,-961.2280924410148,26861.92165750143,962.4621049912389,3.722741852762202e-05,0.001039001945961397,-0.003036443833414707,-0.00304034198186454,3.286338862114804e-09,3.282125310870441e-09,0.7040351316962958,0.02610019491028284,-0.7035511683511484,0.0007319626758798356
50400.15235576432,18.79978212308135,-87.97362027149389,962.0265709017285,34.01689939726221,-961.424970383199,27206.92183942624,962.6285478648014,3.675535240266963e-05,0.001038822297778403,-0.003036013370919199,-0.003039814059937735,3.284527367023747e-09,3.280420712192634e-09,0.7040288733103445,0.02578531976933606,-0.7035565163787669,0.0007318179454764964
50417.62274472975,18.79931060797336,-87.91074894445245,961.8697787374743,35.06614548676944,-961.2303764910774,26384.23637401368,962.5096063087909,3.790141908313551e-05,0.001038950669630181,-0.003034347070333266,-0.003038385256541896,3.284053931381322e-09,3.279689237580381e-09,0.7037990211642008,0.02654896316727789,-0.7032980980682585,0.0007316982733168755
50435.09918951995,18.78443674247577,-87.96268582622145,960.4620827338799,34.14476101162862,-959.8549617858738,27016.95326130216,961.0695876939088,3.701379612749873e-05,0.001040507381364033,-0.003028955316325575,-0.003032788236660376,3.287620184291028e-09,3.283465200403544e-09,0.7038554255158446,0.02591381953500987,-0.7033782296781708,0.0007328294087040561
50452.58169223407,18.78163823035634,-87.94128637694318,960.1433207775307,34.49180458841601,-959.52358587475,26727.36922391453,960.7634559532753,3.741483090319424e-05,0.001040838922217117,-0.003026860402046256,-0.003030771628095951,3.287615980797143e-09,3.283373295816762e-09,0.703950866098015,0.02618038156621902,-0.7034638650998306,0.0007331721057184763
50470.07025497198,18.76911219114173,-87.94568241197285,958.8918457697361,34.3733232364417,-958.2755587686531,26749.62689987709,959.5085291178448,3.738369898552098e-05,0.001042200219855661,-0.003021875960379795,-0.00302576407317156,3.290756978444513e-09,3.286528349247702e-09,0.7037626373597693,0.02611973119300343,-0.7032777611911125,0.0007339326895014767
50487.56487983429,18.77286297379393,-87.93358294007886,959.2476073690201,34.58851494461815,-958.623808841151,26602.93376909964,959.8718118169172,3.758983910118739e-05,0.001041805778322759,-0.003021926648785326,-0.003025860802533072,3.288421630472623e-09,3.284146101251034e-09,0.7035644431919386,0.02626115714710162,-0.7030741620549554,0.0007334538772900546
50505.06556892233,18.75431004934542,-87.97612824370596,957.4591139094275,33.81351174682082,-956.8618506511657,27111.29094405339,958.0567499732301,3.688500123670211e-05,0.001043779504740133,-0.003015327109700879,-0.003019092556423132,3.293335324387166e-09,3.289227838952142e-09,0.7038099582563554,0.02574836948364569,-0.7033388079793027,0.0007350803612973996
50522.5723243382,18.75640748469393,-87.94643149328125,957.6178231039862,34.31514165290806,-957.0028036425798,26723.82659532757,958.233237808684,3.741979077857216e-05,0.001043587260954159,-0.003014726284614492,-0.003018602367534963,3.29170924542252e-09,3.287482475403865e-09,0.7038909670119768,0.02611622585069979,-0.7034063094601661,0.0007350431275346677
50540.08514818464,18.74514897157962,-87.93259048184883,956.4652426452634,34.50474533005681,-955.842655952417,26513.04194937979,957.0882348590268,3.771728653050287e-05,0.001044835746149668,-0.003010028239304961,-0.003013950671161115,3.294562529460582e-09,3.29027490221396e-09,0.70387734868417,0.0262859488055633,-0.7033863596104547,0.0007359146465379136
50557.60404256522,18.75299742560841,-87.91182551074571,957.2156601681214,34.87850009684589,-956.5800072665573,26270.10386131689,957.8517354646846,3.806608475090632e-05,0.00104400291086268,-0.003011306399946818,-0.00301530979039291,3.290882283143646e-09,3.286513018422149e-09,0.7038961133681109,0.0265418835546998,-0.7033955265937516,0.0007353573228405059
50575.12900958415,18.73975390928398,-87.89638675286186,955.8620070998081,35.08656798038572,-955.2178334622064,26040.51148940072,956.5066151510702,3.840170345375246e-05,0.001045471075850386,-0.00300597631488456,-0.003010031983755126,3.294433234139415e-09,3.289994367580533e-09,0.7038627482111259,0.02673046022236713,-0.7033549962967629,0.0007363637998897625
