#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.67905590589445,-88.14410782399909,772.4124014492187,4.192807503236903e-05,0.001293966075186888,-0.002457375327267691,-0.002459955421457375,4.123146452967558e-09,4.118821941184245e-09,0.7020925951614864,0.02361951253614255,-0.7016951836860118,0.0009089600835055744
50017.33168269227,16.67170981703822,-88.1627850248876,771.8633009922635,4.153579488934295e-05,0.001294900206045161,-0.002454803293005902,-0.002457329035956819,4.124606552893886e-09,4.120367114148062e-09,0.7021363107110228,0.0233925356993687,-0.7017465269543125,0.0009096633499093658
50034.66937312904,16.67005659201351,-88.10791604681046,771.6371771906319,4.278836469609728e-05,0.001295239286936414,-0.002453157281588449,-0.002455834456541322,4.124514181432279e-09,4.120017931275886e-09,0.7019082680116531,0.02405703830833612,-0.7014958842437707,0.0009096343902253757
50052.01307339279,16.6564361907173,-88.16538092990356,770.6602615066855,4.154187457099537e-05,0.001296923493962142,-0.002449282451874093,-0.002451795393127434,4.128176846047216e-09,4.123945715698167e-09,0.7021397885285182,0.02336146890442221,-0.7017510416134057,0.0009110878919918528
50069.36278556673,16.65062121894683,-88.14835758276739,770.1714998709443,4.195381374787387e-05,0.001297734132038403,-0.002446857522747449,-0.002449414813562723,4.129404749266645e-09,4.125093479170874e-09,0.7020583592916885,0.02356753999541752,-0.7016626760131266,0.0009115603520231008
50086.7185117348,16.64262114174573,-88.17129448366539,769.5800926329675,4.146613715443444e-05,0.001298748119294144,-0.002444162822192816,-0.002446654359704659,4.131092988575068e-09,4.126886111904843e-09,0.7021479538830101,0.02328992324358209,-0.7017615895853846,0.0009123772878184216
50104.08025398164,16.63938790394974,-88.1307373121502,769.2546806556578,4.240338356653805e-05,0.00129926782887899,-0.002442226938203175,-0.002444828233597336,4.131502856474763e-09,4.127106940555672e-09,0.7021358149512792,0.02378655858252504,-0.7017327855160375,0.0009127474632579306
50121.44801439264,16.64073705545386,-88.11423713266679,769.3323521001598,4.277322934567672e-05,0.001299124391320801,-0.002441604129697955,-0.002444250909781375,4.129693249677782e-09,4.125221372506685e-09,0.7022482247945739,0.0239927911579227,-0.7018382400522095,0.0009128014255723296
50138.82179505389,16.61984730755828,-88.13377397079458,767.7211068150675,4.241908873031655e-05,0.001301865452586164,-0.002435673500649287,-0.002438259387605858,4.136880191869111e-09,4.132492838914202e-09,0.7020048237310792,0.02374554876336335,-0.7016031082140602,0.0009144001125509001
50156.2015980522,16.61852357814306,-88.15145589426231,767.6476523246423,4.202134144981292e-05,0.001302003055298878,-0.00243462091075456,-0.002437156898588272,4.135801028079179e-09,4.131497513153271e-09,0.7020521072348255,0.02353091870780434,-0.701657649525483,0.0009145492042256566
50173.58742547514,16.61704546345167,-88.12582894795051,767.4868658861673,4.26126154690686e-05,0.001302256892166117,-0.002433232149778645,-0.002435837502926727,4.13529416472477e-09,4.130871085739672e-09,0.7019719214074838,0.02384233304235588,-0.7015669045783246,0.000914636320972591
50190.97927941096,16.61003114483858,-88.12419479060125,766.9326360187515,4.268057885656484e-05,0.001303196761512956,-0.002430630216862191,-0.002433237327792018,4.136852458981101e-09,4.132419996459789e-09,0.7022584247721833,0.02387238866876819,-0.7018525516251654,0.0009156708597045921
