#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.54360558532089,-88.15099384179697,761.7800790491647,4.235558941206543e-05,0.001312031327727416,-0.002423558767371415,-0.00242608449552145,4.180677811754917e-09,4.176325425984814e-09,0.7026376248183698,0.02355345025284261,-0.7022427406471262,0.0009223620956663352
50017.33168269227,16.5397878328533,-88.14532270544518,761.4725349024438,4.250261312712433e-05,0.001312557031528042,-0.002421733126673844,-0.002424272468585118,4.18093044063202e-09,4.176551059999853e-09,0.7025288263748981,0.0236196060903877,-0.7021316586622673,0.0009225917406154809
50034.66937312904,16.53109625175043,-88.17699927028264,760.8503383057,4.181110964017683e-05,0.001313653710883876,-0.002418958794083057,-0.002421409267884023,4.182825280837754e-09,4.178592248487271e-09,0.702504114637473,0.02323091048315785,-0.7021199013563875,0.0009233137240474925
50052.01307339279,16.52114672401493,-88.15471339672247,760.0372436274179,4.23673441973827e-05,0.001315042689633786,-0.002415506342640405,-0.002418013554085172,4.185901286520286e-09,4.181560971887021e-09,0.7024899687117304,0.02350383931155185,-0.7020966640557587,0.0009242828807328659
50069.36278556673,16.51805276234701,-88.16642550837466,759.8169206155916,4.21107362295938e-05,0.001315432646202875,-0.002413985209103629,-0.002416459114236235,4.185636696160211e-09,4.18135155512685e-09,0.7025758918811176,0.02336348320423585,-0.7021873193850151,0.0009246639771473521
50086.7185117348,16.51347386185332,-88.14125834066502,759.4172262955386,4.271100356849805e-05,0.001316106347141264,-0.0024118451694137,-0.002414385247158281,4.186447797621731e-09,4.182043404042825e-09,0.7024847269900809,0.02366915127297136,-0.7020858657830576,0.0009250305973997353
50104.08025398164,16.50160065596683,-88.1525159926117,758.5146119790643,4.250292745713848e-05,0.001317680858879341,-0.002408159107407236,-0.002410664653465179,4.18995054783136e-09,4.185595684925396e-09,0.7025190049431712,0.02353265736694219,-0.7021247512683152,0.000926176552120618
50121.44801439264,16.50233297175188,-88.14183433026946,758.5528581982086,4.274642681083522e-05,0.001317606475111786,-0.002407431512116559,-0.002409965369315329,4.188312748275953e-09,4.183909122172838e-09,0.7022882477187901,0.02365608774796797,-0.7018897152661443,0.0009258256468725885
50138.82179505389,16.48406588323972,-88.16308140452516,757.1733216296171,4.233480590915047e-05,0.001320022886132374,-0.002402249299239795,-0.002404720171533178,4.194439545423187e-09,4.190129719863547e-09,0.7024233476151129,0.02340061056685249,-0.7020334541173379,0.0009276908865719514
50156.2015980522,16.48627920342183,-88.15751373878038,757.3350689428826,4.245400872110816e-05,0.001319736843958912,-0.00240192238089487,-0.002404407926269473,4.192103685686293e-09,4.187770118236289e-09,0.7024948397784821,0.02347152521485365,-0.7021026188667037,0.0009275871546945996
