#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.79893947085722,-88.47362317222024,782.543346350176,3.403920099535393e-05,0.00127743104943995,-0.002490028979922398,-0.002491797004021027,4.069076483017295e-09,4.066189319548708e-09,0.7028855151240849,0.01960572258955221,-0.7026120287989608,0.000898205784429674
50017.33168269227,16.79745147509696,-88.48735663897743,782.4477373247896,3.373712910188038e-05,0.001277595264870243,-0.002488877856546859,-0.00249061339101348,4.068137663631869e-09,4.065302862712679e-09,0.7028248043764951,0.01943593711805481,-0.7025560119984752,0.0008982379469551416
50034.66937312904,16.78471509042086,-88.48761242702187,781.4266402678174,3.377550262740586e-05,0.001279264860626847,-0.002484768850662983,-0.002486500933642312,4.072041548048111e-09,4.069204986130491e-09,0.702859105731275,0.01943405520248902,-0.7025903785334341,0.00089945557765489
50052.01307339279,16.78649703748236,-88.4371699068558,781.481745182472,3.48992778618818e-05,0.001279144426163194,-0.002484024302366809,-0.002485873356203355,4.070439688380838e-09,4.067411995073997e-09,0.7028902824479596,0.02005379547496278,-0.7026041520278832,0.0008994320478460509
50069.36278556673,16.77289671663413,-88.47089255358148,780.450937932269,3.419150429827918e-05,0.001280854245870527,-0.002479927550181484,-0.002481694710642462,4.074338814645092e-09,4.071437567192296e-09,0.7029152597867204,0.01964126371696781,-0.7026407924399445,0.0009006520066713369
50086.7185117348,16.77078387032026,-88.46059121057907,780.2639008587538,3.443004279109446e-05,0.001281155109913014,-0.002478462171310611,-0.002480252175277193,4.073922940836037e-09,4.070982780840882e-09,0.7028383770422687,0.01976573714439228,-0.7025603887770424,0.0009007693672798605
50104.08025398164,16.76918688942511,-88.45925520010147,780.1337582332678,3.446566511159091e-05,0.001281368030063109,-0.002477188550497091,-0.002478980742864032,4.073193204982835e-09,4.070248468202584e-09,0.7028577914202033,0.01978297226500791,-0.7025793257479528,0.0009009445198937191
50121.44801439264,16.75774626277815,-88.45295115595762,779.2080544826487,3.464776202258152e-05,0.001282886498416725,-0.002473384432335114,-0.002475188552786195,4.076631178308032e-09,4.073659795108953e-09,0.7029020593263181,0.0198618318847214,-0.7026213864090403,0.0009020716581474726
50138.82179505389,16.74608054710423,-88.4423400796903,778.2580906643926,3.492793176419677e-05,0.001284445979366297,-0.002469500619480355,-0.00247132671374319,4.080213375616322e-09,4.077198454847279e-09,0.7026752467415075,0.01998581143220229,-0.7023909664315415,0.0009028813158341576
50156.2015980522,16.74396716968297,-88.47915477136115,778.1534217322949,3.410720691828471e-05,0.001284640929740681,-0.002468355510965181,-0.002470095459939307,4.079277730031904e-09,4.076404264120703e-09,0.7028263284124424,0.01953900168721382,-0.7025546778171656,0.0009031969152782306
50173.58742547514,16.73997279312621,-88.4402432553741,777.767161983415,3.499701422581075e-05,0.001285255445144057,-0.002466230336589611,-0.002468058928182556,4.079963887036848e-09,4.076941030662487e-09,0.702803634205417,0.02001578658087293,-0.7025185524524534,0.0009036162876219481
50190.97927941096,16.72695737353919,-88.45111971813041,776.7489491072246,3.47985899740855e-05,0.00128694687030696,-0.00246216089338044,-0.002463961083968182,4.083875516231933e-09,4.080891802603635e-09,0.7026506589361987,0.01987840634717726,-0.702369416663746,0.0009046038630865468
50208.37716194867,16.73939121875955,-88.45744605561491,777.7506018959774,3.461185743412465e-05,0.001285293261156581,-0.002464489031482586,-0.002466276227717931,4.077190513437406e-09,4.074235962177289e-09,0.7028059455465878,0.01980553697803961,-0.7025268235452971,0.0009036384985067989
50225.78107517795,16.71955241399912,-88.42460894596773,776.1134372746762,3.542303890995117e-05,0.001287984420023599,-0.002458410755857731,-0.002460270293013011,4.084439027742214e-09,4.081351901034173e-09,0.7026640169813624,0.0202043890850102,-0.7023734785867742,0.0009053617983182541
50243.19102118928,16.70756980129208,-88.43961266275356,775.1868453933549,3.512769912444831e-05,0.001289533209054591,-0.002454642429181877,-0.002456463901534414,4.087874910133043e-09,4.084843743615681e-09,0.7028585740735824,0.02002631263593929,-0.7025732146552111,0.0009066949703749816
50260.6070020738,16.71320283106192,-88.41691990164651,775.5950290546648,3.56196773042149e-05,0.001288840541120157,-0.002455057254523196,-0.002456932435588061,4.084352152796597e-09,4.081234891732258e-09,0.7028193502740415,0.02030374894584294,-0.7025260115457435,0.0009061672178571185
50278.02901992342,16.69703700596819,-88.40584010812233,774.2917671923054,3.592928451867605e-05,0.001291002950348136,-0.002450069507169608,-0.002451967178837075,4.089831065703993e-09,4.086665788205544e-09,0.7026120944895281,0.02043388226897982,-0.7023148950281342,0.0009074247763246258
50295.45707683073,16.69165646091728,-88.39656043439822,773.8487715830543,3.615906368255125e-05,0.001291736155385477,-0.002447808186639673,-0.002449726255100257,4.090772820081808e-09,4.087569857175534e-09,0.7028063599014037,0.02055361842155637,-0.7025057496473908,0.0009081952757831247
50312.8911748891,16.67814606649463,-88.4171330952565,772.8138836404177,3.574304981834328e-05,0.00129347885808841,-0.002443712009273634,-0.002445578021851857,4.094790542752241e-09,4.091666156374177e-09,0.7026768028525979,0.02029794024318152,-0.7023835724794772,0.0009092438115601343
50330.33131619257,16.67864668770494,-88.46794451000731,772.9417936825535,3.45902195047303e-05,0.001293295991207756,-0.002443328467486695,-0.00244507627108135,4.092595568545085e-09,4.089670075655244e-09,0.70281288410882,0.01967915818497072,-0.702537316306037,0.0009092694012537392
50347.77750283595,16.66944288989942,-88.37945069947583,772.0595171861318,3.662949476082208e-05,0.001294718884127819,-0.002439590152172779,-0.002441542817269452,4.096026739452668e-09,4.09275087290116e-09,0.7026807212089872,0.02076061230154641,-0.7023739694319879,0.0009101372926829409
