#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.74809221753459,-87.92050326765793,777.5126360066216,4.666946296879471e-05,0.001285305725524687,-0.002473269723614731,-0.00247653052392535,4.096649171536974e-09,4.091255192031376e-09,0.7011128876676357,0.02632100647535966,-0.7006186451071472,0.0009017375432025686
50017.33168269227,16.74171053728024,-87.95143603726343,777.0571273271338,4.600249778232471e-05,0.001286084191281124,-0.00247101230816161,-0.002474173850011731,4.097550511972371e-09,4.092314591535121e-09,0.7011747908377531,0.02594534933429514,-0.7006946026296251,0.0009023458022331819
50034.66937312904,16.72742595174229,-87.99965371367371,776.0024417920904,4.498122038902303e-05,0.001287870452786217,-0.002466876753180742,-0.002469886053712016,4.101575801932285e-09,4.096578456317387e-09,0.7013444644356084,0.02536210668070021,-0.7008857405734455,0.0009037908545738605
50052.01307339279,16.72408818084179,-87.95302388233432,775.6557365736032,4.604990547479575e-05,0.001288409058711662,-0.002464849287023221,-0.002467998052508828,4.102105212066512e-09,4.096871590712171e-09,0.7012706330219386,0.02593008542625505,-0.700791075434596,0.0009040996478370541
50069.36278556673,16.72400195708704,-87.96822450542783,775.675213938282,4.570694000835453e-05,0.001288388877928849,-0.002464080334565192,-0.002467181502056066,4.100542069784051e-09,4.095387820795408e-09,0.7010844803806073,0.02573763566477775,-0.7006118916639464,0.0009038369575338071
50086.7185117348,16.71260659776271,-87.9591764406286,774.7530435864461,4.596504597528406e-05,0.001289915174303029,-0.002460284248297906,-0.002463408301205672,4.10402330734021e-09,4.098818654120294e-09,0.7011551550024321,0.02585118624235739,-0.7006784337742582,0.0009050039949964406
50104.08025398164,16.71089337232662,-87.95294675998019,774.6060131430515,4.611404755986167e-05,0.001290155010943139,-0.00245895544082502,-0.002462096914018081,4.103395858186291e-09,4.098160195846755e-09,0.7012792721410935,0.02593226513652938,-0.7007996398112878,0.0009053360086775211
50121.44801439264,16.69677706839634,-87.95902726285465,773.4955115614674,4.604313887714857e-05,0.001292012170205088,-0.00245458865562506,-0.002457705932368266,4.107847589734496e-09,4.102637325321872e-09,0.7010916540694047,0.02585128061939621,-0.7006148861508089,0.0009063932336374088
50138.82179505389,16.69325660146898,-87.94253426809003,773.1875520413579,4.643353884217542e-05,0.001292513464172688,-0.002452735913306193,-0.00245590142706928,4.108102060247635e-09,4.102806956189897e-09,0.701095493617264,0.02605340505972174,-0.7006112411710428,0.0009067592141601229
50156.2015980522,16.68448167406589,-87.97187905957219,772.5427844058928,4.58097560536963e-05,0.001293615833381006,-0.002449886113081884,-0.002452958325278997,4.110030916096398e-09,4.104883300264194e-09,0.7011373658600181,0.02569641494733431,-0.7006663257671081,0.0009075701994294169
50173.58742547514,16.68745156047297,-87.92775139624872,772.7015193411758,4.679643507899669e-05,0.00129331443001263,-0.002449472865809588,-0.002452679799105045,4.10787596419226e-09,4.102504825159768e-09,0.7011897921638511,0.02623830946573511,-0.7006987054013766,0.000907451606132265
50190.97927941096,16.67297674005724,-87.97171769803295,771.6313793540594,4.586751131106647e-05,0.001295143646226306,-0.002445300082756997,-0.002448367032344548,4.112034617102394e-09,4.106883672531457e-09,0.7011792737711219,0.02570053665181837,-0.7007081106866156,0.0009086964770705869
50208.37716194867,16.66796192195146,-87.96539739593108,771.223630544064,4.603470429143736e-05,0.001295823323294746,-0.002443151485416226,-0.002446234882990689,4.112799128343648e-09,4.10761508205898e-09,0.701140048653273,0.02577669594976675,-0.7006660615239098,0.0009091260469394114
50225.78107517795,16.65397552897495,-87.94833297559805,770.0886627908119,4.648905312263984e-05,0.001297719338062663,-0.002438684782356332,-0.002441814430521064,4.117477137715359e-09,4.112199810082962e-09,0.7010529877432564,0.02598245418833564,-0.7005713409054766,0.0009103528764785455
