#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,19.14359031917913,-87.66072017812473,996.8270180815733,40.68728203098025,-995.9963097614032,24421.98285009066,997.6584192520147,4.094671616708174e-05,0.001002347076617407,-0.003170354719996277,-0.003175645378824092,3.195894232379673e-09,3.190569838747419e-09,0.7037933678802254,0.02961015296525185,-0.7031702094895408,0.0007060330423754227
50017.33168269227,19.13970191058077,-87.72627786039556,996.533289469076,39.53598600362951,-995.7487147020466,25118.34653444307,997.3184824217537,3.981153769929754e-05,0.001002688727448162,-0.003168468302699785,-0.003173463297108572,3.195581202365273e-09,3.19055139463024e-09,0.7041112729731994,0.02881888618845999,-0.7035212552061209,0.0007065601562893022
50034.66937312904,19.13724660828397,-87.68967913529916,996.2124603217151,40.15909736946281,-995.4026888645192,24712.68855895404,997.022890537241,4.046504279024203e-05,0.001002985999108962,-0.003166269714272018,-0.003171423402869347,3.195584365914242e-09,3.190391414795349e-09,0.7038174930919536,0.02925636196497464,-0.7032091643791458,0.0007064928062561951
50052.01307339279,19.11911591702626,-87.68857419050163,994.3132467341804,40.10169635155848,-993.5042458796009,24653.79080136207,995.1229063502956,4.056171353351276e-05,0.001004900996267478,-0.003159135906934782,-0.00316428290900882,3.200581236489715e-09,3.195375191791424e-09,0.7036221641828541,0.02926210648738885,-0.7030134273634352,0.0007076458147276587
50069.36278556673,19.12674281773143,-87.69693024236189,995.1253363604994,39.98943673989936,-994.3215174257382,24763.40043265859,995.9298051101027,4.038217621684844e-05,0.001004086829080738,-0.003160639075809424,-0.003165751322513594,3.196842421061485e-09,3.191679966570951e-09,0.7035595102909291,0.02915728824529651,-0.7029550747117433,0.0007070053667054542
50086.7185117348,19.12933349411291,-87.66242288825143,995.3364673484089,40.59688785480808,-994.5082080757877,24403.21747757513,996.1654164226999,4.097820301437427e-05,0.001003849344209389,-0.003160137097495042,-0.003165403022434453,3.195134763520314e-09,3.189819377227715e-09,0.7037321447839322,0.02958821449282832,-0.7031098556878005,0.0007070288393996766
50104.08025398164,19.11175669034893,-87.67532805028975,993.5211420828576,40.29925290496147,-992.7034955015157,24493.86002498573,994.3394621240342,4.082655812435927e-05,0.00100569276197072,-0.003153309421763389,-0.003158506047934099,3.199834276239049e-09,3.194569653569508e-09,0.7037045232153841,0.02942899862537155,-0.7030888919857139,0.0007082928944149662
50121.44801439264,19.11450777095463,-87.62978937089609,993.7294203440958,41.09685431825869,-992.879252186567,24028.55832249629,994.5803164712086,4.161714517278253e-05,0.001005449216558016,-0.003152774852663872,-0.003158176388336585,3.198159260969603e-09,3.192689341240311e-09,0.7037217444496338,0.02998884498027085,-0.7030824722520004,0.0007081617710165548
50138.82179505389,19.10128228620673,-87.7123326525747,992.4919406438014,39.61702251419356,-991.7009346420971,24864.06574067977,993.2835775721016,4.021868388016339e-05,0.001006761837786864,-0.003147942057001276,-0.003152965817760739,3.200849722213438e-09,3.195749665897949e-09,0.7036428023444421,0.0289729735055468,-0.7030460583044232,0.0007089651965698598
50156.2015980522,19.09001403186382,-87.74978104703163,991.3821512102103,38.92526619977292,-990.6176827562998,25249.37311138846,992.1472096112086,3.960494367873873e-05,0.001007914944791175,-0.003143413893029469,-0.003148267365816371,3.203239537755452e-09,3.198301318055552e-09,0.7038590657492061,0.02852252873070648,-0.7032809181203137,0.0007099769809038782
50173.58742547514,19.08963815567938,-87.63425424910969,991.1423483041848,40.91269227449522,-990.2975846748221,24011.2077692412,991.9878325508655,4.164721781638234e-05,0.001008076880770333,-0.003141309278852511,-0.003146670890774769,3.203164609782052e-09,3.197706738222902e-09,0.7036110904072623,0.02993027012668669,-0.7029742139468846,0.0007098985653368214
50190.97927941096,19.07869739761367,-87.67550372638129,990.074782541398,40.15642830543559,-989.2600953693357,24410.73861371555,990.8901406342743,4.096557731514665e-05,0.001009193611876988,-0.003136930907546089,-0.003142099759899702,3.205412833706917e-09,3.20013982936719e-09,0.703631624058577,0.02942532967870404,-0.7030160825675401,0.0007106847651919234
50208.37716194867,19.07746740048713,-87.67722419119323,989.94974868155,40.12165551209839,-989.1363696041271,24425.72452223842,990.7637966106538,4.094044371496736e-05,0.001009322306104586,-0.003135451721665621,-0.003140610483355418,3.204702923728489e-09,3.199438883900012e-09,0.7036456706307658,0.02940511402547584,-0.7030309872733697,0.0007107887157534334
50225.78107517795,19.07488807181713,-87.64655009104416,989.6281350897401,40.6379910742067,-988.7934058450478,24099.71112924447,990.4635690042934,4.149427329801152e-05,0.001009628250138764,-0.003133278465124444,-0.003138570861118566,3.20470361929601e-09,3.199299707341297e-09,0.7035719496565864,0.02977867453912587,-0.7029414761459613,0.000710945216970986
50243.19102118928,19.0702585517206,-87.60076094354589,989.0672149459484,41.40471195432831,-988.2001849366929,23626.63352808741,989.9350056725651,4.232511579828743e-05,0.001010167328430412,-0.00313031360071598,-0.003135808978097085,3.205516277124928e-09,3.199898740544378e-09,0.7037038389782175,0.03034643079821432,-0.7030492067632893,0.0007114817551487913
50260.6070020738,19.05436612336852,-87.67758999465151,987.5499744108358,40.01809529566307,-986.7388225907349,24370.34908216972,988.3617930408973,4.103347049434095e-05,0.00101177524975272,-0.003124601363240847,-0.003129740651941135,3.209151253889984e-09,3.203881566522627e-09,0.7034646875936845,0.02939398599990951,-0.7028503114307607,0.0007123326866438736
50278.02901992342,19.05842562721463,-87.6651693986376,987.9496989454235,40.24828434660024,-987.1295169599115,24250.58914911982,988.7705624002643,4.123611157860447e-05,0.00101135696998551,-0.003124755388359178,-0.003129950112551073,3.206769534948486e-09,3.201447314886822e-09,0.703695941862757,0.02955637017877101,-0.703074960140075,0.0007122785511384997
50295.45707683073,19.0523258849761,-87.67334043011621,987.3308260469828,40.08238380889019,-986.516884077923,24320.46369074496,988.1454395722417,4.111763709425266e-05,0.001011996776944991,-0.00312173400282993,-0.003126887403794641,3.207649078877921e-09,3.202362575168999e-09,0.703646838915835,0.02945435587206579,-0.7030300952565323,0.0007126752840105335
50312.8911748891,19.04516615846844,-87.65268505360103,986.5524632647023,40.40614546496518,-985.7246604312564,24087.56766016088,987.3809612796309,4.151519215673771e-05,0.001012780313997563,-0.003118146235919631,-0.003123385618135807,3.209114668681519e-09,3.203731478649801e-09,0.7036718122173775,0.0297091617312554,-0.7030443691677747,0.0007132628785180457
50330.33131619257,19.04574943170385,-87.62117742429962,986.5581808490058,40.94843833640118,-985.7080042273724,23768.84403268892,987.4090907509665,4.207188194027087e-05,0.001012751461746679,-0.003117013085657172,-0.003122392273947353,3.208056874880863e-09,3.202530105512523e-09,0.703464614294745,0.03008721591786021,-0.7028209039315538,0.0007130487235988105
50347.77750283595,19.03276656865296,-87.59291159938786,985.1642152452567,41.37616882455745,-984.2949474894222,23456.70366715455,986.0342506840235,4.263173607808579e-05,0.001014163553960005,-0.003111466168382411,-0.003116964299872738,3.211549139806355e-09,3.205884166531229e-09,0.703530700185748,0.03043710330769341,-0.7028719861013709,0.000714124737958689
50365.22973691474,19.02623534842312,-87.63828856302821,984.5671497952313,40.57201270216156,-983.730849491466,23892.63947963469,985.4041610639914,4.185389399326798e-05,0.001014812032983754,-0.003108605444398534,-0.003113893136115447,3.212277245944892e-09,3.206822488493902e-09,0.7035976564779122,0.02988358715754877,-0.7029627539349488,0.0007146258059216144
50382.68802052521,19.02681539069557,-87.58588989101517,984.5361402131905,41.47034016848328,-983.6623517611099,23373.60647266999,985.4107048526058,4.278329923836392e-05,0.001014805293950583,-0.003107311891584688,-0.003112834801292646,3.211387759112445e-09,3.205689993004377e-09,0.7033320261846142,0.03051523822545854,-0.7026697369981137,0.0007143785115728792
50400.15235576432,19.01294616274895,-87.63667362896301,983.1907584032163,40.54298298590954,-982.3544848679095,23842.94386393447,984.0277438540655,4.194112965692248e-05,0.001016231509980986,-0.003102105149040066,-0.003107389010819687,3.214548999578522e-09,3.209082920970904e-09,0.7032963750372411,0.02989121278386076,-0.7026608759130065,0.0007153197941646077
50417.62274472975,19.00772883881206,-87.64757059719717,982.6709664893835,40.33481481137236,-981.8428240280169,23940.66349125563,983.4998074535242,4.176993675907319e-05,0.001016777016549905,-0.003099415051252085,-0.003104645704512475,3.215109709645944e-09,3.209692948544725e-09,0.7033859704860412,0.02976167405390486,-0.7027560503005998,0.0007157893434301141
50435.09918951995,19.00355024202913,-87.5735531039311,982.1112407345863,41.57947642036137,-981.2306743665514,23197.56216807229,982.9925973318188,4.310797801746337e-05,0.00101730165894875,-0.003096409338901055,-0.003101969330925968,3.21600071094017e-09,3.210236328253767e-09,0.7032918964887374,0.03066571034655168,-0.7026230183218212,0.0007161014989218756
50452.58169223407,19.00890439479169,-87.59269125487846,982.6969506240066,41.27632139351207,-981.8297011487994,23395.8178481843,983.5649661400571,4.274268189678215e-05,0.001016709657649195,-0.003097226048123571,-0.003102700019755344,3.212924880132066e-09,3.207256443113702e-09,0.7035153794954346,0.03044099463407486,-0.7028564825284701,0.0007159021034783045
50470.07025497198,19.0020100421439,-87.62758920771114,982.0460720746933,40.65135401264988,-981.2043391130472,23724.04341998614,982.8885271228104,4.215133071108601e-05,0.001017409372889192,-0.003094180768208334,-0.003099491774226272,3.213858578266481e-09,3.208351603738622e-09,0.7036114897624138,0.03001729939006181,-0.702970902856591,0.0007164744545483174
50487.56487983429,18.98585990567175,-87.57556312810856,980.2914016969038,41.46807088169103,-979.413922373085,23173.76265181335,981.1696671745091,4.315225002624896e-05,0.001019191719287162,-0.003087464555870455,-0.003092999294268308,3.218617988236516e-09,3.212858462652231e-09,0.7033648441773521,0.0306451659066876,-0.7026969317075338,0.0007175053018261155
50505.06556892233,18.97768261994509,-87.54891401074464,979.4035800167189,41.88563732794011,-978.5075196109624,22901.20035751977,980.3004609825987,4.366583342307832e-05,0.001020095409317318,-0.003083538390543216,-0.003089188427401014,3.22048310324774e-09,3.214592932200915e-09,0.7031824096605682,0.030964272979191,-0.7025003309998603,0.0007179694434828303
50522.5723243382,18.96611679529941,-87.55376565467016,978.2230605740642,41.75239315765906,-977.3316192083921,22918.93431414845,979.1153150390904,4.363204616292626e-05,0.00102133015860351,-0.003078765610714757,-0.00308438456468657,3.223240622458419e-09,3.217368708526211e-09,0.7034890681510152,0.03091857394057373,-0.702809299023188,0.0007191493734848413
50540.08514818464,18.97621620359669,-87.58678317200805,979.3183970171758,41.23530522431965,-978.4498823850652,23258.33451502273,980.1876825806133,4.299533998679453e-05,0.001020212779421208,-0.003081220280746999,-0.003086692758492469,3.218441184421959e-09,3.212735126470972e-09,0.7032308977854732,0.03050267602044285,-0.7025690587805262,0.0007180814051198285
50557.60404256522,18.96120172930128,-87.55680371064071,977.7234809841991,41.67927446213143,-976.8347062569849,22935.69688062592,978.6130643646183,4.360015765837544e-05,0.001021854332845298,-0.003075068034348064,-0.003080666291796718,3.222645733366033e-09,3.216789467619487e-09,0.7031619834143351,0.03086756836172769,-0.7024841408477601,0.0007191822939274927
50575.12900958415,18.96201930376261,-87.53190588271399,977.7641664060495,42.1055051688073,-976.8571500184643,22705.41016607871,978.6720249625511,4.404236667320698e-05,0.001021792770707087,-0.003074073109939816,-0.003079784342399357,3.221455026808229e-09,3.215481076534253e-09,0.7031269307170299,0.03117158465871999,-0.7024356290859791,0.0007191165180484622
50592.66005134645,18.96581155015629,-87.59246084924145,978.258692542919,41.09383121724849,-977.3951946739198,23287.92524786786,979.1229532850875,4.294070808611668e-05,0.001021322191094456,-0.003074700488741741,-0.003080135690669409,3.218565990098024e-09,3.212886514311713e-09,0.7034054626917552,0.03044153833997256,-0.7027464391144919,0.0007190377141917887
50610.19716995779,18.94889108646525,-87.59452397272614,976.5257924120932,40.98590505185488,-975.6653006196063,23266.59914035276,977.3870431186507,4.29800674334753e-05,0.001023136133265278,-0.003068195029459908,-0.003073609429023184,3.223155383697044e-09,3.217477547425113e-09,0.7036153411772439,0.03042561885708552,-0.7029572035743945,0.0007205286102662617
