#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,19.78317287604057,-87.98492361583031,1066.943780926563,37.51637627838568,-1066.283992737774,30343.2565877563,1067.603977374744,3.295625165044106e-05,0.0009366769150289385,-0.003394087363679586,-0.003398289005275169,2.985226153179916e-09,2.981535222138455e-09,0.705585937052539,0.02569615169841833,-0.7051178783396443,0.0006613144878567493
50017.33168269227,19.78378175603359,-88.01275685504649,1067.060778818642,37.00244779174099,-1066.419019218275,30771.44280025684,1067.702924623098,3.249766371018695e-05,0.0009365901103558395,-0.003393340920154091,-0.003397426301856105,2.983813883321177e-09,2.980225867700507e-09,0.7055136666477627,0.02535132555805461,-0.7050580430852625,0.0006611742492330915
50034.66937312904,19.78034794157844,-87.95267627578019,1066.569137399405,38.1031145539325,-1065.88830442697,29855.03253921027,1067.250405251869,3.349519042347867e-05,0.0009369872291254852,-0.003390476934469295,-0.00339480963181672,2.984265102744072e-09,2.980456371505216e-09,0.7051393555859342,0.02607710271768841,-0.7046570055778895,0.0006611280726615099
50052.01307339279,19.77790290666914,-87.96610210069115,1066.316833692417,37.84439494328335,-1065.645058913707,30044.91395673965,1066.989031952988,3.328350353873058e-05,0.0009372167567361275,-0.003388528618396965,-0.003392802171835669,2.983911970629806e-09,2.980153452856878e-09,0.7052597429586451,0.02591671445052855,-0.7047833915113096,0.0006613974034508447
50069.36278556673,19.76697466192049,-87.98847636521032,1065.124834619322,37.38641302628803,-1064.468491522349,30345.00561808719,1065.781582412408,3.295435211268995e-05,0.0009382785520992861,-0.003383614505279701,-0.003387788413119845,2.986175008839223e-09,2.982495906793425e-09,0.7053789832387419,0.02564613396008373,-0.704912608631611,0.0006622495335122484
50086.7185117348,19.75089799926041,-88.0374213600698,1063.401949030827,36.41807263805362,-1062.7781655585,31051.16837020505,1064.026098624544,3.220490733480881e-05,0.0009398265712586277,-0.00337707087796424,-0.003381036294785513,2.989888060561906e-09,2.986381398291713e-09,0.7054785302748742,0.02504779400001207,-0.7050337330188745,0.0006634160978095115
50104.08025398164,19.75017514696484,-87.99995808618299,1063.255576121758,37.10786180666822,-1062.607842407607,30465.57697244795,1063.903704674859,3.282393111754839e-05,0.0009399346910871139,-0.003375359647958908,-0.00337947593717835,2.989331100597689e-09,2.9856900178939e-09,0.7052536902804205,0.02550095790286055,-0.7047925005277709,0.0006632959629497199
50121.44801439264,19.7517777367345,-88.01605622685921,1063.463569718597,36.81650476046304,-1062.826095415353,30718.68911720118,1064.101426373657,3.255347245400657e-05,0.0009397600409275759,-0.003374883077676413,-0.003378932745715413,2.987681605770229e-09,2.984100854207494e-09,0.7053466434988795,0.02530657708956035,-0.7048925199284963,0.000663253640337736
50138.82179505389,19.73637689975065,-87.99828438977505,1061.703657546664,37.08469455559801,-1061.055786411667,30395.68398650349,1062.351924265958,3.28994077068319e-05,0.0009413076563032158,-0.003368094168505853,-0.003372208480311624,2.991629376908565e-09,2.98797939615092e-09,0.7054933023364135,0.02553083250509365,-0.7050311881279686,0.0006644912045850896
50156.2015980522,19.73075990771682,-87.9616594195314,1061.010122493505,37.73827388907796,-1060.338767902766,29830.25888631036,1061.6819021531,3.352300775568924e-05,0.0009419017108344711,-0.003364651845371176,-0.003368913859805399,2.992615024800878e-09,2.988829066191503e-09,0.7052104221961324,0.02597139179985004,-0.7047320245185583,0.000664658938742603
