#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,19.83865354307263,-88.06034217256612,1073.351165578324,36.32966271402861,-1072.736165259395,31711.90257715968,1073.966518477323,3.153390111384374e-05,0.0009311277239981438,-0.003414625266689538,-0.003418541602617185,2.967270951537475e-09,2.963871598484211e-09,0.7054906165197844,0.02476463552911693,-0.7050558295798819,0.0006572779554562339
50017.33168269227,19.83502226471022,-87.9455953359985,1072.73966373753,38.45604659018509,-1072.050147444775,29924.30289101569,1073.42962351021,3.341765399321081e-05,0.0009315934441327522,-0.003411259146942304,-0.003415648634092155,2.968140886473931e-09,2.964326496389985e-09,0.7055967640772717,0.02618085297741351,-0.7051108823537559,0.0006577515780734655
50034.66937312904,19.83129074807075,-87.97332919546555,1072.36461758561,37.92385587825652,-1071.693824842178,30323.02086425923,1073.035830190475,3.297824463058916e-05,0.0009319353295243548,-0.003408943675288762,-0.003413212451069899,2.968098907160249e-09,2.964386818061625e-09,0.7053293647331432,0.02583005772046773,-0.7048562412811684,0.0006577322634479917
50052.01307339279,19.82085919612028,-88.00261639522485,1071.233357715653,37.33661723358588,-1070.582497379957,30734.9993574268,1071.884613741712,3.25361971988576e-05,0.0009329362388263242,-0.003404228641030689,-0.003408369098980908,2.970150413926099e-09,2.966542300327615e-09,0.7055297832881079,0.02547730591920829,-0.7050696291783271,0.0006586139426057824
50069.36278556673,19.81856187479935,-88.05281640329861,1071.060427185245,36.3927304872679,-1070.441968464391,31521.96670386085,1071.679243226907,3.172390889802948e-05,0.000933115021420891,-0.003402602331964115,-0.003406535243897918,2.969511006412457e-09,2.96608264755558e-09,0.7055815792155593,0.02486167812686588,-0.7051434335573428,0.0006587686397206092
50086.7185117348,19.81292679045962,-88.0146190155356,1070.356161783135,37.08195516565888,-1069.713626008483,30895.41282138512,1070.99908350428,3.236726454445762e-05,0.0009337076150691254,-0.003399108912118435,-0.003403193566107948,2.970503199146912e-09,2.966937878071999e-09,0.7054220495147139,0.02532635071106123,-0.7049672644181428,0.0006590530478550805
50104.08025398164,19.79729685742429,-88.03121435182005,1068.617990997736,36.71240336423719,-1067.987176947017,31105.13902765746,1069.24917764316,3.214902846474467e-05,0.0009352356970750273,-0.003392447032422453,-0.003396455760812603,2.974274166969378e-09,2.970763726047172e-09,0.7054801307354807,0.02512453668819834,-0.7050326038693205,0.0006601793881854982
50121.44801439264,19.79609292300304,-88.01225747356804,1068.449021069249,37.0598946840877,-1067.806103573978,30803.73866021792,1069.09232565999,3.246359187209536e-05,0.0009353729102700862,-0.003390696525740715,-0.003394780777313895,2.973747728896598e-09,2.970170021045432e-09,0.7055417486113607,0.02536032488838703,-0.7050858195674707,0.0006603414622759143
50138.82179505389,19.79424976869947,-88.0359010094227,1068.281941595108,36.61352693158696,-1067.654324387741,31169.5267399564,1068.909927745259,3.208261736993568e-05,0.00093553252153751,-0.003389039812987975,-0.00339302545672186,2.973139890561766e-09,2.969647468672827e-09,0.7054560180490541,0.02506662537972591,-0.7050105372926705,0.0006603644886147401
50156.2015980522,19.78407607789475,-87.99148267762381,1067.056642084988,37.39826636596765,-1066.401072341223,30445.52563681998,1067.712614840059,3.284554886418606e-05,0.0009365816101646393,-0.003383888663295322,-0.003388050431234562,2.975602529391795e-09,2.97194739867338e-09,0.7053554356452642,0.02560983048390901,-0.7048903653596819,0.0006610285223166744
50173.58742547514,19.77310513264712,-88.00108300526144,1065.836764214762,37.17703244950155,-1065.188188166787,30556.71561453594,1066.485735170317,3.272603026499014e-05,0.0009376590488013429,-0.003378868726930355,-0.003382984657843459,2.977958459943372e-09,2.974335306863205e-09,0.7054208702895316,0.02549439340782992,-0.7049600273382931,0.0006618464789672447
50190.97927941096,19.77270464612001,-87.99925390191353,1065.788431924585,37.20934996435833,-1065.138697963554,30527.40729715283,1066.438562222939,3.275744940492428e-05,0.0009377005253031636,-0.003377540970373242,-0.003381662823048756,2.977064875807844e-09,2.97343618085343e-09,0.7053601609723072,0.02551501052165928,-0.7048985323611894,0.0006618195307467454
50208.37716194867,19.76305044620533,-87.95198015957735,1064.619444367234,38.04638824989229,-1063.939393793621,29790.33262974726,1065.299929616719,3.35679367004263e-05,0.000938702774869972,-0.003372568946537871,-0.003376881693010462,2.979387955862656e-09,2.975582864045634e-09,0.7053338930860896,0.0260959375034508,-0.7048509791309049,0.0006625215567582512
50225.78107517795,19.75267186175729,-88.01859868064474,1063.568196898057,36.77296017108209,-1062.932292694714,30761.11643420352,1064.204481534058,3.250857302721602e-05,0.0009396690366859701,-0.003368209014035042,-0.003372240313061031,2.981177473133526e-09,2.977613664884988e-09,0.7054255003743873,0.02527997215242611,-0.7049723821444549,0.0006632625350407368
50243.19102118928,19.74946094424615,-87.98109698181985,1063.142208772096,37.45366409256033,-1062.482272378628,30177.85798685915,1063.802555069856,3.313687805262543e-05,0.0009400240629562441,-0.003365616358348999,-0.00336979860697447,2.981406711644021e-09,2.977706495228733e-09,0.7053407135951451,0.02573860542469063,-0.7048709431134897,0.0006634485448345449
50260.6070020738,19.74551495383072,-87.98427831059199,1062.704523882382,37.37927505887999,-1062.046936286788,30213.02321409757,1063.362518636484,3.309830972272229e-05,0.0009404130599621554,-0.003363071593995496,-0.003367237509341283,2.981595277559276e-09,2.977906475243652e-09,0.7054763327467826,0.0257047175798675,-0.7050078890054978,0.0006638494089009136
50278.02901992342,19.73522893450876,-87.96756750917375,1061.521162944412,37.64706035441294,-1060.853372632395,29931.34573511982,1062.1893736198,3.340979082095377e-05,0.0009414517079869976,-0.00335812802214758,-0.003362357129080887,2.983915537903805e-09,2.980162427390764e-09,0.7052643986121703,0.02590286280293018,-0.7047885595328565,0.0006643898023698132
50295.45707683073,19.73273917161372,-87.9962699257046,1061.291812458918,37.10760024374086,-1060.642888627687,30353.35898290324,1061.941133315521,3.29452829442454e-05,0.000941671782575996,-0.003356298329737738,-0.003360406495194825,2.983473521992237e-09,2.979826164780331e-09,0.7053805789464542,0.02555431218842621,-0.7049175400594111,0.0006646428505623248
50312.8911748891,19.72057724606104,-87.98131128479869,1059.903122039726,37.33559172658589,-1059.245335934969,30089.10736801348,1060.561316626395,3.323461835438361e-05,0.0009428969210200514,-0.00335071444364193,-0.003354877289925719,2.98637469503596e-09,2.98266909935335e-09,0.7054090986707988,0.02573969894405928,-0.7049393338336413,0.0006655405764486289
50330.33131619257,19.71928145929919,-88.01108589335357,1059.809757000195,36.78189369354984,-1059.171286114351,30536.67465821039,1060.448612757756,3.274750807652628e-05,0.0009429971315625033,-0.003349319214830304,-0.00335335838651713,2.985548589772964e-09,2.981952450636169e-09,0.7054270590583781,0.02537431821992659,-0.7049705523116738,0.0006656161543567853
50347.77750283595,19.72519372530944,-87.91445433838707,1060.303861306596,38.58615524722304,-1059.601522707906,29135.94969746528,1061.006665438315,3.432186046391329e-05,0.0009425011478008837,-0.003349518656253762,-0.003353960469227167,2.983302235964037e-09,2.979351303716364e-09,0.7052927978435622,0.02655849507503661,-0.7047925773086358,0.0006651793500370293
