#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.4438964886903,-88.30190404711088,754.3104451960149,3.928492173606095e-05,0.001325131915909102,-0.00239999028982133,-0.002402099612591514,4.221733065840057e-09,4.218025893315347e-09,0.7015380308037557,0.02166978229369651,-0.7012032723820925,0.0009300381314748598
50017.33168269227,16.44031387334227,-88.24065867714096,753.9278315597719,4.072203242347107e-05,0.001325761640317534,-0.002397864360456565,-0.002400126673011236,4.22254816217785e-09,4.218568070698756e-09,0.7014243153991172,0.02241598064249063,-0.7010660411437397,0.0009303592889681713
50034.66937312904,16.4275264569186,-88.29470176805833,753.0367967300061,3.951822139216368e-05,0.001327368220120772,-0.002394268817597951,-0.002396391010502753,4.225959058075349e-09,4.222216638624715e-09,0.7013445076268194,0.02175253452226793,-0.7010070938443942,0.0009313541599233597
50052.01307339279,16.4190126918937,-88.30428051376775,752.3984680877301,3.932964922311833e-05,0.001328500942070654,-0.002391422187579256,-0.002393518097758342,4.22805774729866e-09,4.224355402503931e-09,0.701515992736541,0.0216409350446463,-0.7011821147145212,0.0009323722303455008
50069.36278556673,16.40843496194263,-88.30572486761805,751.5881173089223,3.933852790499192e-05,0.001329934303504255,-0.002388020583571588,-0.002390109946562978,4.231146559088792e-09,4.227447816675532e-09,0.7012847119288035,0.02161643583249414,-0.7009514796952528,0.0009330697767029863
50086.7185117348,16.40900227214902,-88.279583246789,751.586230543867,3.994541637519699e-05,0.001329919555177009,-0.002387154643955974,-0.002389308237374038,4.229748551591035e-09,4.225936084660948e-09,0.7014490100013298,0.02194169288738041,-0.701105752183707,0.0009332907201345608
50104.08025398164,16.39959950054828,-88.31057954565583,750.9182736414251,3.92608330109064e-05,0.001331123979766886,-0.002384245055058773,-0.002386319170363344,4.231975882654102e-09,4.228297579241969e-09,0.7013486653443155,0.02155962154953917,-0.7010172131259641,0.0009339872713227595
50121.44801439264,16.39526003298504,-88.23943919478289,750.4618174219337,4.093845526923815e-05,0.001331883810434741,-0.002381881020191588,-0.002384131371315763,4.233240874469877e-09,4.229245172523506e-09,0.7012145109615686,0.02242602652724121,-0.7008558080784315,0.0009343765911126732
50138.82179505389,16.3951680852933,-88.27564955619562,750.5176185470137,4.009372866246471e-05,0.001331810389429947,-0.002381278492683603,-0.002383436626085075,4.231378013808539e-09,4.227546622562003e-09,0.7011578025103138,0.021981616363673,-0.7008131509633166,0.0009342315604641305
50156.2015980522,16.38145596954521,-88.2639708269554,749.4466509802606,4.042287608188947e-05,0.001333705349449754,-0.002377041871633089,-0.002379225463490737,4.235982456112161e-09,4.232094780504177e-09,0.7013314450180353,0.02213024955459086,-0.7009822022175293,0.0009357982813019946
