#Digilent WaveForms Impedance Analyzer - Input
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB)
53998.82799164412,15.70278106354576
54017.54580269424,15.69169924911623
54036.27010196757,15.68508888585428
54055.0008917132,15.66672405105392
54073.73817418091,15.65248917938591
54092.4819516213,15.64060948822616
54111.23222628574,15.6313963593531
54129.98900042642,15.61752851407843
54148.75227629624,15.60352278910388
54167.52205614894,15.58611602193608
54186.29834223902,15.58047411504735
54205.08113682174,15.56922924300685
54223.87044215318,15.55882094616113
54242.66626049017,15.54859965496863
54261.46859409037,15.54093698160351
54280.27744521214,15.51792411264634
54299.09281611472,15.51930113821942
54317.91470905804,15.49924025577888
54336.74312630291,15.49507107879182
54355.57807011083,15.48662692620969
54374.41954274414,15.47796281870824
54393.26754646597,15.47499593042866
54412.12208354019,15.46257571263116
54430.98315623149,15.45686892644669
54449.85076680533,15.45263113278725
54468.72491752796,15.44828804767261
54487.60561066641,15.43422119521487
54506.49284848853,15.43225977243517
54525.3866332629,15.42910656862847
54544.2869672589,15.43023780927231
54563.19385274675,15.42428902991263
54582.1072919974,15.42517367218785
54601.02728728261,15.42253686716729
54619.9538408749,15.41500247467319
54638.88695504764,15.42178829523053
54657.8266320749,15.41765451732079
54676.77287423162,15.4189057610661
54695.72568379348,15.42482054268213
54714.68506303698,15.42070182809676
54733.65101423938,15.42703590854963
54752.62353967874,15.42430101543961
54771.60264163391,15.43259767003442
54790.58832238454,15.43184523149658
54809.58058421108,15.43409884765363
54828.57942939471,15.44652309700946
54847.58486021747,15.44716070065857
54866.59687896216,15.45394579439292
54885.61548791238,15.45947761773159
54904.64068935251,15.470682848503
54923.67248556771,15.47425881077297
54942.71087884398,15.47703992852458
54961.75587146809,15.49112983446049
54980.80746572756,15.48971376594225
54999.86566391079,15.51315599019003
55018.93046830686,15.51498335908813
55038.00188120575,15.52115403169594
55057.07990489819,15.52811665405446
55076.16454167567,15.54564183139716
55095.25579383055,15.557170318658
55114.3536636559,15.56909046750687
55133.45815344566,15.57720075575713
55152.56926549451,15.59802426422497
55171.68700209797,15.60887183055598
55190.81136555232,15.61837002470289
55209.94235815464,15.63678615993458
55229.07998220284,15.64573442809505
55248.22423999559,15.65758359417092
55267.37513383236,15.67670626628125
55286.53266601345,15.68706761905463
55305.6968388399,15.70058398733922
55324.86765461362,15.72205712586397
55344.04511563724,15.7350589488419
55363.22922421426,15.75559021777929
55382.41998264892,15.76939427694076
55401.61739324631,15.78851900056068
55420.82145831226,15.79478079661998
55440.03218015347,15.81916901394479
55459.24956107738,15.83629850670579
55478.47360339227,15.84698293691547
55497.70430940716,15.86543478225581
55516.94168143196,15.88110047817331
55536.18572177731,15.89973817286881
55555.43643275469,15.91453703129954
55574.69381667634,15.93046802210743
55593.95787585535,15.95159837944518
55613.22861260558,15.97271543682967
55632.5060292417,15.9819581970022
55651.79012807919,16.00122764354631
55671.08091143432,16.01982379614579
55690.37838162417,16.0323711876868
55709.68254096662,16.04147305696952
55728.99339178036,16.05989047717435
55748.31093638489,16.07519946964074
55767.63517710046,16.09170086829604
55786.96611624822,16.10868209773832
55806.30375615003,16.11719462580976
55825.64809912863,16.12898209882243
55844.99914750751,16.14103566155537
55864.35690361101,16.16041015279802
55883.72136976423,16.16644595981352
55903.0925482931,16.181713462812
55922.47044152436,16.19237339334779
55941.85505178557,16.19712369340841
55961.24638140506,16.21717364060459
55980.64443271198,16.22026774306098
56000.0492080363,16.23775454678546
56019.46070970882,16.24206063696176
56038.87894006105,16.24959560498588
56058.30390142545,16.24823661637254
56077.73559613517,16.25926698823016
56097.17402652423,16.26823641425849
56116.61919492744,16.26750480539852
56136.07110368043,16.27828723150429
56155.52975511961,16.28529019355966
56174.99515158225,16.2879594480292
56194.46729540639,16.29278134668131
56213.94618893089,16.29240772955811
56233.43183449542,16.29438482092752
56252.92423444047,16.29690597272438
56272.42339110734,16.30049451135778
56291.92930683814,16.30341090185329
56311.44198397576,16.29939270176899
56330.96142486397,16.30026041413224
56350.48763184729,16.29253691315243
56370.02060727109,16.29528244785252
56389.56035348152,16.29401543362436
56409.10687282558,16.29366792021124
56428.66016765105,16.28958167727331
56448.22024030657,16.28482829210436
56467.78709314153,16.27550491380824
56487.36072850619,16.27851981275973
56506.94114875159,16.27711840189388
56526.5283562296,16.27139645809343
56546.12235329291,16.26952596720054
56565.72314229502,16.26797960402817
56585.33072559023,16.26554643959149
56604.9451055337,16.25378796399219
56624.56628448133,16.25372267631215
56644.19426478993,16.24865901249443
56663.82904881706,16.25201911822005
56683.47063892113,16.2492302869669
56703.11903746132,16.23811462396837
56722.7742467977,16.23613620980903
56742.43626929112,16.23441704329611
56762.10510730323,16.24093851893744
56781.78076319652,16.21725915873904
56801.46323933431,16.23064765834651
56821.15253808074,16.21259085963498
56840.84866180072,16.20845596216163
56860.55161286002,16.20652803317627
56880.26139362525,16.20876552153446
56899.97800646379,16.19630539072605
56919.7014537439,16.19934447415775
56939.43173783459,16.20007510710852
56959.16886110575,16.19483141524755
56978.91282592806,16.190349718161
56998.66363467305,16.1940809835847
57018.42128971304,16.18873704312175
57038.18579342118,16.1875281825647
57057.95714817147,16.18133062701447
57077.73535633869,16.17937526032013
57097.52042029848,16.18774798342737
57117.31234242727,16.17593066024919
57137.11112510235,16.17875612099618
57156.91677070181,16.1771003910145
57176.72928160457,16.18061762188845
57196.54866019038,16.17831625986313
57216.3749088398,16.18738228916146
57236.20802993424,16.18443628935735
57256.04802585591,16.17855677490813
57275.89489898786,16.16983243319823
57295.74865171395,16.18799253440588
57315.6092864189,16.18847177977817
57335.47680548822,16.18336289454322
57355.35121130827,16.19003254413555
57375.23250626623,16.18804598125947
57395.1206927501,16.19350695557257
57415.01577314873,16.1934805149244
57434.91774985175,16.19900854182423
57454.8266252497,16.19939890460758
57474.74240173386,16.20576272559893
57494.66508169638,16.20134103455967
57514.59466753026,16.21529071511453
57534.53116162931,16.2142294250494
57554.47456638813,16.21962907725702
57574.42488420224,16.21815973977898
57594.38211746789,16.22266689071957
57614.34626858223,16.23560634201387
57634.31733994322,16.23382903879721
57654.29533394965,16.2411413343151
57674.28025300113,16.25003849448517
57694.27209949812,16.26056271929843
57714.27087584192,16.27233802297733
57734.27658443463,16.27659345510001
57754.28922767921,16.29271486514124
57774.30880797945,16.29600752073283
57794.33532773994,16.30723345232375
57814.36878936616,16.32252797209125
57834.40919526437,16.33138000348882
57854.45654784171,16.3327203900373
57874.51084950614,16.35934284916537
57894.57210266641,16.37158056605269
57914.64030973217,16.38365176949863
57934.71547311387,16.39884098192503
57954.79759522279,16.40880503340317
57974.88667847111,16.42681576605606
57994.98272527173,16.44345526788808
58015.08573803848,16.45757470943547
58035.19571918601,16.47601191994384
58055.31267112979,16.50098729828003
58075.43659628611,16.5194684049668
58095.56749707214,16.5301782667436
58115.70537590587,16.55204817196809
58135.85023520612,16.56672022363123
58156.00207739256,16.59341575796206
58176.16090488568,16.61419261461237
58196.32672010683,16.63000370634275
58216.4995254782,16.65175166924366
58236.67932342279,16.67105808019497
58256.86611636449,16.6859109560212
58277.05990672799,16.71807865452453
58297.26069693882,16.73174477342317
58317.46848942337,16.75741921304067
58337.68328660887,16.78369649354041
58357.90509092338,16.80175324430812
58378.1339047958,16.82396617806902
58398.3697306559,16.84369656578767
58418.61257093425,16.8682019625249
58438.86242806228,16.88458691520596
58459.11930447228,16.90154422049719
58479.38320259737,16.92988012427953
58499.65412487151,16.94402587642936
58519.93207372951,16.96651826795146
58540.217051607,16.98475793945196
58560.5090609405,16.99722885676978
58580.80810416734,17.02048065426377
58601.11418372569,17.03593400110544
58621.42730205461,17.05274756327904
58641.74746159394,17.06898708242842
58662.07466478444,17.08162014036443
58682.40891406763,17.09716279051382
58702.75021188597,17.10613409752142
58723.09856068269,17.12650995045106
58743.45396290189,17.13359524551419
58763.81642098854,17.14826190623311
58784.18593738844,17.15010445453817
58804.56251454824,17.16301462705175
58824.94615491544,17.16247592336283
58845.33686093837,17.16997683316311
58865.73463506623,17.17594676551031
58886.13947974908,17.17972658536289
58906.55139743779,17.18068935753344
58926.97039058411,17.18314804550726
58947.39646164064,17.19217399196486
58967.82961306081,17.17748699009945
58988.26984729891,17.17453364431528
59008.71716681009,17.17861592680803
59029.17157405036,17.17320148532691
59049.63307147653,17.16615078081358
59070.10166154632,17.16155984045372
59090.57734671827,17.15092957063115
59111.0601294518,17.14770210465809
59131.55001220713,17.1449795235915
59152.04699744541,17.1242308596402
59172.55108762857,17.11951992999574
59193.06228521942,17.10891207060644
59213.58059268164,17.09564653566661
59234.10601247974,17.08870853643717
59254.63854707911,17.08591688995993
59275.17819894596,17.06242847107731
59295.7249705474,17.04643913576494
59316.27886435135,17.03861783226357
59336.83988282661,17.02666697453408
59357.40802844283,17.00477691006614
59377.98330367051,16.98543588597222
59398.56571098103,16.9749222929974
59419.1552528466,16.96785199429612
59439.75193174031,16.94298073659264
59460.35575013606,16.93088844272752
59480.96671050866,16.91243540754405
59501.58481533379,16.88802762939352
59522.21006708791,16.87811813914008
59542.84246824841,16.85592001229316
59563.48202129352,16.83380436298784
59584.12872870232,16.82152861115437
59604.78259295474,16.79952261355668
59625.44361653159,16.78604454825316
59646.11180191454,16.76512837617409
59666.7871515861,16.75785218776085
59687.46966802967,16.72914189736027
59708.15935372948,16.71414175143315
59728.85621117063,16.69388261012571
59749.56024283911,16.67497037886818
59770.27145122174,16.65962378458982
59790.98983880621,16.64258836915357
59811.71540808107,16.61700346631807
59832.44816153572,16.59591608156035
59853.18810166047,16.58344980287541
59873.93523094644,16.56011518255504
59894.68955188564,16.54110056189833
59915.45106697093,16.52426420015022
59936.21977869608,16.50402358835512
59956.99568955564,16.48707060888832
59977.7788020451,16.47007119679085
59998.56911866078,16.45333274325577
60019.36664189988,16.43524785081464
60040.17137426044,16.41714175569376
60060.9833182414,16.3937222000334
60081.80247634254,16.37333212800436
60102.62885106453,16.35735443730633
60123.46244490888,16.34449876498246
60144.30326037799,16.31790179605047
60165.15129997511,16.30610164194534
60186.00656620439,16.28520769161559
60206.86906157079,16.27730278975213
60227.73878858019,16.24799365576521
60248.61574973932,16.23553210310373
60269.49994755579,16.21106994279673
60290.39138453802,16.19562892637779
60311.29006319541,16.18590343051251
60332.19598603814,16.16298268427458
60353.1091555773,16.14594353848941
60374.02957432481,16.13031121592249
60394.95724479354,16.10787039553163
60415.89216949713,16.09737381816487
60436.83435095017,16.08237221014141
60457.78379166809,16.05730920566085
60478.74049416718,16.04164991315277
60499.70446096463,16.02975316974121
60520.67569457851,16.01156753219612
60541.65419752771,15.9980576577968
60562.63997233204,15.98540890633151
60583.63302151216,15.96982505329796
60604.63334758963,15.95477997604395
60625.64095308686,15.93766036799864
60646.65584052714,15.91851748972293
60667.67801243465,15.90933587193979
60688.70747133441,15.88974863073312
60709.74421975235,15.87685037880934
60730.78826021525,15.85961434568727
60751.8395952508,15.84416777776413
60772.89822738753,15.8288877576278
60793.96415915486,15.81460793885084
60815.03739308308,15.80506222899495
60836.11793170339,15.7970561652993
60857.20577754782,15.77349230652358
60878.30093314931,15.7631233498914
60899.40340104167,15.75419578633026
60920.51318375956,15.7449860909874
60941.63028383859,15.72263974075736
60962.75470381517,15.71476096041633
60983.88644622662,15.70214231928198
61005.02551361117,15.68094439228956
61026.17190850787,15.67216823724502
61047.32563345672,15.66015522475652
61068.48669099852,15.6496264030144
61089.65508367503,15.63644024008004
61110.83081402884,15.63241239915775
61132.01388460343,15.61524314996727
61153.20429794318,15.60394064800177
61174.40205659331,15.59181402328295
61195.60716309999,15.58108880283122
61216.81962001023,15.572990315818
61238.0394298719,15.55425956273924
61259.2665952338,15.55426444332056
61280.50111864559,15.53177401872941
61301.74300265783,15.52273947998474
61322.99224982192,15.50906521202042
61344.2488626902,15.50120104875802
61365.51284381589,15.49135805399279
61386.78419575303,15.48053589788472
61408.06292105662,15.47770387290484
61429.3490222825,15.45755607435098
61450.64250198743,15.45104888861368
61471.94336272904,15.44228286877512
61493.25160706584,15.42915353794611
61514.56723755722,15.41557429439442
61535.89025676349,15.42194785249302
61557.22066724581,15.40508082836175
61578.55847156627,15.39394548568248
61599.90367228779,15.37551093767503
61621.25627197424,15.37967453383646
61642.61627319035,15.3724571522841
61663.9836785017,15.35888239863722
61685.35849047483,15.36084161499067
61706.74071167714,15.34273870735678
61728.13034467692,15.33364430822966
61749.52739204333,15.33336005434787
61770.93185634645,15.32648808462356
61792.34374015727,15.31585758121057
61813.76304604758,15.31651853284683
61835.18977659016,15.30670751797171
61856.62393435863,15.29200792597199
61878.06552192754,15.29128164331708
61899.51454187229,15.28229437668208
61920.97099676919,15.2737315251313
61942.43488919544,15.27372589872001
61963.90622172917,15.27607056747237
61985.38499694933,15.26121426998682
62006.87121743583,15.26615106765991
62028.36488576945,15.25666971852337
62049.86600453186,15.25423670845234
62071.37457630563,15.25652532971909
62092.89060367421,15.24465580295575
62114.41408922198,15.24620749295976
62135.94503553419,15.24110969266343
62157.48344519699,15.24051521288417
62179.02932079743,15.23526064969588
62200.58266492344,15.23183601656859
62222.1434801639,15.23172812877451
62243.71176910852,15.2278041512638
62265.28753434793,15.23166257830458
62286.87077847371,15.22314445580658
62308.46150407824,15.22612561499671
62330.05971375487,15.22830372183966
62351.66541009785,15.22517960131823
62373.27859570229,15.22107452244568
62394.89927316423,15.21847948750021
62416.5274450806,15.22535921386948
62438.16311404922,15.22115154220619
62459.80628266884,15.21649993605713
62481.45695353907,15.2194485169362
62503.11512926047,15.21985868587004
62524.78081243443,15.21704090654842
62546.45400566332,15.22307035519809
62568.13471155037,15.22124712270888
62589.82293269972,15.2074236058042
62611.51867171642,15.21138577861785
62633.2219312064,15.20947615089058
62654.93271377652,15.2191689742811
62676.65102203454,15.20445909367164
62698.37685858909,15.2041327971715
62720.11022604974,15.20897586439641
62741.851127027,15.21122265637108
62763.59956413216,15.21007444695909
62785.35553997757,15.2057747765895
62807.11905717637,15.21040597691383
62828.89011834265,15.20583968006479
62850.66872609143,15.1986614364479
62872.45488303858,15.20200790798238
62894.2485918009,15.1990508596562
62916.04985499613,15.1919623333224
62937.8586752429,15.19195657165197
62959.67505516069,15.18200019438584
62981.49899736998,15.18681065559798
63003.33050449209,15.18171825432448
63025.16957914929,15.18378027352052
63047.01622396473,15.18349152320965
63068.87044156249,15.1793734878689
63090.73223456753,15.17587400551303
63112.60160560579,15.16687263935588
63134.47855730402,15.16376080392116
63156.36309228996,15.16347924215074
63178.25521319223,15.1600669160368
63200.15492264035,15.1606196239184
63222.06222326477,15.14905408854157
63243.97711769686,15.14509667168477
63265.89960856888,15.14266824046498
63287.82969851401,15.13559596637706
63309.76739016634,15.14010684689519
63331.71268616089,15.13309264291619
63353.66558913358,15.12951272945182
63375.62610172124,15.1227487222955
63397.5942265616,15.11637687245651
63419.56996629336,15.11751549827731
63441.55332355609,15.09842495989928
63463.54430099025,15.10131845565979
63485.54290123728,15.09064425448138
63507.54912693949,15.0964612259294
63529.56298074012,15.08552970125815
63551.58446528333,15.08338061252957
63573.6135832142,15.0722166917227
63595.65033717869,15.06879172096347
63617.69472982374,15.06651105130976
63639.74676379714,15.0591071583548
63661.80644174768,15.04816201344513
63683.87376632497,15.04228325617198
63705.94874017962,15.03977766469031
63728.03136596311,15.03552803079534
63750.12164632786,15.03069829179178
63772.21958392722,15.01947289426002
63794.32518141541,15.0171362906503
63816.43844144765,15.01395907692257
63838.55936668001,15.00733966978751
63860.6879597695,14.9995841027258
63882.82422337407,14.98937801997801
63904.96816015257,14.98848742716621
63927.1197727648,14.99315675494883
63949.27906387144,14.97556210775937
63971.44603613413,14.97344829526988
63993.6206922154,14.96368516058838
64015.80303477874,14.95434679754908
64037.99306648852,14.95027874197391
64060.19079001008,14.9503701371687
64082.39620800965,14.93811315575175
64104.60932315439,14.93820270215995
64126.83013811241,14.92605038540965
64149.05865555269,14.921480006509
64171.29487814521,14.91940936135359
64193.53880856081,14.91123117406383
64215.79044947129,14.90304619087404
64238.04980354934,14.90213092651915
64260.31687346865,14.89569713785106
64282.59166190377,14.89450212512528
64304.87417153018,14.88580002491895
64327.16440502432,14.88525381748557
64349.46236506353,14.87653159476418
64371.76805432613,14.87438531732316
64394.08147549129,14.87121164457847
64416.40263123914,14.85973467862151
64438.73152425078,14.86478857749512
64461.06815720819,14.8525042453304
64483.4125327943,14.84625643623176
64505.76465369295,14.84954906111465
64528.12452258895,14.84376013040118
64550.492142168,14.84294765372649
64572.86751511675,14.8324853647675
64595.25064412278,14.83070309066904
64617.64153187461,14.82084737014044
64640.04018106169,14.82681896209305
64662.44659437435,14.82206388098915
64684.86077450394,14.81853587831726
64707.28272414268,14.81189432271496
64729.71244598376,14.81189057826649
64752.14994272126,14.81296009789745
64774.59521705024,14.80153123531383
64797.04827166668,14.79444489002957
64819.50910926748,14.79666901631427
64841.97773255048,14.79682191562572
64864.45414421448,14.78759658277636
64886.93834695918,14.78543096526372
64909.43034348522,14.7732342617843
64931.9301364942,14.77608760440356
64954.43772868864,14.77831317873361
64976.953122772,14.76763192774953
64999.47632144869,14.76000916133332
65022.00732742403,14.75301867278535
65044.54614340428,14.75195131199979
65067.09277209668,14.74725629936039
65089.64721620937,14.7461315488671
65112.20947845143,14.73687212272775
65134.77956153289,14.72676413318868
65157.35746816472,14.71813489280345
65179.94320105881,14.71585762525655
65202.53676292802,14.7045644642502
65225.13815648613,14.70016147413425
65247.74738444789,14.68613595876972
65270.36444952894,14.6788088427071
65292.98935444588,14.66632199027663
65315.62210191631,14.6581808793119
65338.26269465868,14.64929460778932
65360.91113539243,14.63458257018895
65383.56742683795,14.63121639989072
65406.23157171655,14.61304757926706
65428.90357275052,14.60743976513906
65451.58343266303,14.59447314822141
65474.27115417826,14.58740533572889
65496.96674002129,14.57383440802929
65519.67019291817,14.56101777739116
65542.38151559589,14.54321862837052
65565.10071078235,14.53311805568381
65587.82778120648,14.52427259956367
65610.56272959805,14.49659008834953
65633.30555868786,14.49270889605146
65656.05627120761,14.47625897645095
65678.81486988997,14.46589021810797
65701.58135746855,14.45438200704807
65724.35573667791,14.43790020476253
65747.13801025355,14.41616348350681
65769.92818093191,14.4014804105042
65792.72625145041,14.38647710992641
65815.53222454739,14.37336454396549
65838.34610296217,14.34862695916234
65861.16788943498,14.3462132609502
65883.99758670702,14.32523586369972
65906.83519752043,14.31165128863603
65929.68072461832,14.29238659576748
65952.53417074475,14.27311617184444
65975.39553864472,14.26316250322382
65998.26483106417,14.24548354762843
66021.14205075002,14.22683180011403
66044.0272004501,14.2124997927724
66066.92028291326,14.19207626145728
66089.82130088923,14.18107597998303
66112.73025712874,14.15821817804749
66135.64715438346,14.14195522420312
66158.57199540602,14.12348057155159
66181.50478294997,14.10517658742278
66204.44551976986,14.08958768483664
66227.39420862118,14.06397167169383
66250.35085226038,14.05384365799288
66273.31545344483,14.04035853614084
66296.2880149329,14.02131739167918
66319.26853948391,14.00865313653944
66342.25702985808,13.98809559237469
66365.2534888167,13.96558926341952
66388.2579191219,13.94620611684225
66411.27032353682,13.93498488798011
66434.29070482559,13.91518738073779
66457.31906575321,13.8963513420272
66480.35540908575,13.8813119533374
