#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.49657771008939,-88.18374918891068,758.1793858326707,4.180309911927928e-05,0.001318286450147092,-0.00241214749492537,-0.002414572994725647,4.200455563164994e-09,4.196236099039542e-09,0.7019662443113254,0.02312986016106503,-0.7015850751843834,0.0009258569980779296
50017.33168269227,16.49226792364568,-88.21422339207486,757.8980502376487,4.111718663806693e-05,0.0013187978605028,-0.002410457206998764,-0.002412800301153116,4.200488487826877e-09,4.196409352053996e-09,0.7018319883893844,0.02275265436156233,-0.7014630828818437,0.0009260235380621691
50034.66937312904,16.48325593025063,-88.20699972926585,757.1871215792465,4.132221733912345e-05,0.001320030890411796,-0.002407352179077966,-0.002409711237387896,4.202992019668148e-09,4.198877375931283e-09,0.7018908801076068,0.0228433146113818,-0.7015190592961793,0.0009269707648946986
50052.01307339279,16.48393445572497,-88.16995387764337,757.1752952908264,4.21763625077737e-05,0.001320024513782559,-0.002406431201386401,-0.002408887876349626,4.201687171206539e-09,4.197402131716678e-09,0.7018996798826075,0.02329749027946636,-0.7015129275829385,0.0009269968645403959
50069.36278556673,16.47272434515681,-88.20085855625514,756.3611801957065,4.150898096994511e-05,0.001321467913878934,-0.002403051905611191,-0.0024054229192371,4.204680328218823e-09,4.200535795350582e-09,0.7019043764186569,0.02291955820013377,-0.7015300759679333,0.0009280008535178435
50086.7185117348,16.46565345121418,-88.22368938118977,755.8540181085106,4.100990664781431e-05,0.001322371037274292,-0.002400638314732493,-0.002402947174931307,4.205991313115289e-09,4.201950006655987e-09,0.7019051618945504,0.02264034686201984,-0.7015399282921696,0.0009286245611763345
50104.08025398164,16.46224275314953,-88.20517130964491,755.5582302371075,4.145351854166655e-05,0.001322875393736857,-0.002398843176577459,-0.002401198696481255,4.206222261574431e-09,4.202096055662588e-09,0.7020106202938575,0.02287082612025791,-0.7016379667021615,0.0009291276776764889
50121.44801439264,16.44338547116281,-88.20434818994487,754.1012862634342,4.155264919281681e-05,0.001325430627773901,-0.002393386777512236,-0.002395739097064774,4.212890364205869e-09,4.20875382680555e-09,0.7017060316990721,0.02287128447922554,-0.7013332013166991,0.0009305188677604272
50138.82179505389,16.43441360922931,-88.18315293976549,753.3730457269071,4.208359919020012e-05,0.001326696364984781,-0.002390219044240754,-0.002392624073560628,4.215550655482781e-09,4.211313248094849e-09,0.7018690993295348,0.0231364064893456,-0.7014876615368314,0.0009316347938999877
50156.2015980522,16.43651541118423,-88.19699120354841,753.5589395007959,4.175286746388372e-05,0.001326379208192816,-0.00238999862046325,-0.002392366910310751,4.213018191504271e-09,4.208847573624849e-09,0.7018846265423471,0.02296779470560923,-0.7015087379233783,0.000931425575635433
