#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.91364940097767,-87.69351558864211,790.4572202999263,31.81185236352708,-789.8168288745735,19641.18939017389,791.0981309610851,5.091341365000436e-05,0.001264065683969099,-0.002514065049051079,-0.002518143560264325,4.030173510449973e-09,4.023646039930394e-09,0.7005703997478286,0.02907390775800717,-0.6999668512797669,0.0008862843285107609
50017.33168269227,16.91338471527881,-87.65199236025751,790.3636315000107,32.38040344368898,-789.7000566485408,19291.75067519535,791.0277639449362,5.183562740553996e-05,0.00126417813075599,-0.002512822322728109,-0.002517047081868422,4.029372732332728e-09,4.022609597307057e-09,0.7005090974241299,0.02957889436988762,-0.6998843365741401,0.000886311712903318
50034.66937312904,16.90524856020547,-87.70302894618806,789.7907517091006,31.65399982904278,-789.1561669150467,19705.86449908656,790.425846792344,5.074631463371493e-05,0.001265140814989966,-0.002510221540575115,-0.002514260256752277,4.030752598385108e-09,4.02427790441438e-09,0.7007912798182879,0.02896742526893852,-0.700192335107035,0.0008873118915638679
50052.01307339279,16.89461179923055,-87.64223977182822,788.8215729228318,32.45138274475755,-788.1537804682559,19174.51341912301,789.4899311892751,5.215256200466011e-05,0.001266640599828317,-0.002506164335371548,-0.002510413015472669,4.034480486594819e-09,4.027652440031918e-09,0.7005327802921647,0.0296996386322907,-0.6999029273613461,0.0008880743759798565
50069.36278556673,16.89741822521196,-87.6501188437101,789.0629730480638,32.35289669028318,-788.3994327187186,19244.65624812032,789.7270718326163,5.196247660166301e-05,0.001266260250746414,-0.002506076767651637,-0.002510296919773882,4.031825842542055e-09,4.025047792403087e-09,0.7001971415826317,0.02958951213987483,-0.6995716531219744,0.0008873773212295376
50086.7185117348,16.89240086156534,-87.6946139134434,788.7329266606959,31.7273510997364,-788.0945405158828,19607.67628041646,789.3718299222364,5.100043399832997e-05,0.00126683010730002,-0.002504239556389624,-0.002508298255558197,4.031988022844582e-09,4.025463828044481e-09,0.7005063312505743,0.02905935744953658,-0.6999033318014419,0.0008881406527673013
50104.08025398164,16.88275706092806,-87.67886403386987,787.9235893535124,31.91120857111671,-787.2771160317395,19454.71859131148,788.5705935274431,5.140141170927049e-05,0.001268117284879707,-0.002500775265495983,-0.002504883979520386,4.034775819547643e-09,4.028157652746053e-09,0.7006963707620218,0.02925999197714999,-0.70008517829516,0.0008892941203784113
50121.44801439264,16.87940701726759,-87.63068972305319,787.5685553811001,32.55846280399417,-786.8952763391796,19050.78360606695,788.24241049036,5.249127913465659e-05,0.001268645262791566,-0.002498696224599907,-0.002502973895490554,4.035334905271867e-09,4.028438375232383e-09,0.7003679150583068,0.02983492710221954,-0.6997321584491633,0.0008892779615259328
50138.82179505389,16.86864903689067,-87.64801026662393,786.7275710355045,32.28606979077638,-786.0648069497132,19170.5052686297,787.3908939253913,5.216346601132019e-05,0.001270017227421421,-0.002495194245449238,-0.002499403624321595,4.038198419651462e-09,4.031397474440111e-09,0.7004661932029952,0.02962785876743118,-0.6998393228485756,0.0008903534882484362
50156.2015980522,16.86758268759298,-87.63919962715137,786.6259724540278,32.40276120623491,-785.9583205268945,19096.53367504309,787.2941915347674,5.236552439393132e-05,0.001270173222097041,-0.002493991725659651,-0.002498230692476555,4.037346059365351e-09,4.030495540706065e-09,0.7005948597497037,0.02974124371178388,-0.6999632961307209,0.0008906320510191182
