#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,19.7235769369799,-88.04786853072895,1060.355517471877,3.212557442375687e-05,0.000942532593093071,-0.003373257584949892,-0.003377176434177262,3.003659847809778e-09,3.000174424319684e-09,0.7028457204430805,0.02482471142567881,-0.7024071756807333,0.0006628391648159959
50017.33168269227,19.71770590634175,-87.98148166646693,1059.582732940002,3.32418628417504e-05,0.0009431821263490783,-0.003369495798603044,-0.003373681271185967,3.004929625552699e-09,3.001201635398803e-09,0.703027515878644,0.02564548982420299,-0.7025596038302898,0.0006634941648828645
50034.66937312904,19.71042562488662,-87.97430251311076,1058.755686114659,3.338610236433365e-05,0.0009439147170434326,-0.003365684217659102,-0.003369894772154605,3.006248163184107e-09,3.002491971203668e-09,0.7029545478909678,0.02573115540709852,-0.7024834546393321,0.0006639435343019521
50052.01307339279,19.70054863392558,-88.00502887894682,1057.705079529736,3.291255777628725e-05,0.0009448700830292488,-0.003361242612307739,-0.003365320910088212,3.008134869596453e-09,3.004489431289141e-09,0.7027531069870661,0.02534746698229601,-0.7022958317529416,0.0006644125708310348
50069.36278556673,19.69842804093641,-87.99453213608125,1057.449931908926,3.309364309472397e-05,0.0009450920197492162,-0.003359245859346576,-0.0033633647736485,3.007837323695481e-09,3.004153802875053e-09,0.7028632040598127,0.02548042654078128,-0.7024011898370659,0.0006646769993192072
50086.7185117348,19.69555988197882,-87.98000173191279,1057.104366152075,3.334421718230267e-05,0.0009453925430407118,-0.003356954523392283,-0.003361130539499512,3.007804790722416e-09,3.004067762033453e-09,0.7028869194874312,0.02565972915711763,-0.7024183937555408,0.0006649167151329767
50104.08025398164,19.67593367793405,-88.01181705592791,1054.970907792737,3.28856225431467e-05,0.000947322808886174,-0.00334908367640535,-0.003353119592658028,3.0127845543041e-09,3.009158275606747e-09,0.7028383680137549,0.02526824578610866,-0.7023840027414713,0.0006662153483870141
50121.44801439264,19.68002937864792,-87.96760236640543,1055.350364705477,3.36045669772792e-05,0.000946956543453853,-0.003349036654308011,-0.003353254167106123,3.010739246412469e-09,3.006952527401401e-09,0.7027812198927584,0.02580847014227744,-0.7023071734667593,0.0006659216558924054
50138.82179505389,19.67638762059733,-88.01223213500565,1055.022109349771,3.287716401766978e-05,0.0009472770723157359,-0.003346926344999117,-0.003350957976221286,3.010550104800467e-09,3.006928027805009e-09,0.7027512090670223,0.02526063763322028,-0.7022970611013012,0.0006661004020626443
50156.2015980522,19.66819786838705,-87.93431207930055,1053.97472700691,3.419934528615908e-05,0.0009481727914156805,-0.003342284195939369,-0.003346632340574658,3.012642574774164e-09,3.008728369592218e-09,0.7026368810867,0.02621175269380452,-0.7021477983188185,0.0006666538626992592
50173.58742547514,19.66033681810934,-87.99863058861446,1053.211948189733,3.315893152405441e-05,0.0009488973177029517,-0.003338841100737184,-0.003342918266501037,3.013659652200495e-09,3.009984064292474e-09,0.7028644782688903,0.02543206850126376,-0.7024042174588265,0.00066735277810787
50190.97927941096,19.6592289332878,-87.99611601631932,1053.084348365243,3.320459912357772e-05,0.0009490108370678985,-0.003337274655127728,-0.003341360163355146,3.012985033776094e-09,3.009301032488361e-09,0.7028273449765775,0.02546185702520486,-0.7023659805853734,0.0006673983779188044
50208.37716194867,19.64494093650362,-88.0294257854291,1051.554918262217,3.270036356801654e-05,0.0009504102937799284,-0.003331340285684546,-0.003335283967758172,3.01626085537118e-09,3.012694390272647e-09,0.7026990730492222,0.02504925620002589,-0.7022524631698073,0.0006682470896137441
50225.78107517795,19.63852429992209,-87.98179263709001,1050.760090610069,3.35158140269959e-05,0.0009511016788531977,-0.003327572444001458,-0.003331704566296696,3.017583841201611e-09,3.013841304845262e-09,0.7027988236059466,0.02563701464042312,-0.702331068615243,0.0006688475038856138
50243.19102118928,19.63674712047411,-88.00705229344589,1050.6068432031,3.310133177172058e-05,0.0009512550975130499,-0.003325985602785183,-0.003330012933601101,3.016931640112305e-09,3.013282951051327e-09,0.7027674611663807,0.02532655659061336,-0.7023109496551387,0.0006689152136510226
50260.6070020738,19.62926372149911,-88.0034403072689,1049.770985268568,3.318770381064691e-05,0.0009520104239604804,-0.003322180587536617,-0.003326217917452587,3.018294195194828e-09,3.014630620001658e-09,0.7026996277203806,0.02536868943224942,-0.7022415513161063,0.0006693832055420537
50278.02901992342,19.61329163372073,-88.03560446164141,1048.058706281009,3.270661582594502e-05,0.0009535842936480328,-0.003315676846944013,-0.003319577391449614,3.022119116581549e-09,3.018568089229147e-09,0.7025011387939756,0.02496772076845079,-0.702057307437549,0.0006702874312644981
50295.45707683073,19.62021504141011,-87.98684942033856,1048.739960626649,3.349626999618214e-05,0.0009529366936049253,-0.003316584413144926,-0.003320682261210087,3.019198654794423e-09,3.015472848953133e-09,0.702708579302624,0.02557297413936286,-0.7022430992321531,0.0006700498163355409
50312.8911748891,19.612660458629,-87.94438911287847,1047.830281759865,3.423214861910082e-05,0.0009537388835503675,-0.003312472158673865,-0.003316739541220559,3.020852205076287e-09,3.016965517015354e-09,0.7024882244575831,0.02608550510512731,-0.7020037406773399,0.0006704212267693508
50330.33131619257,19.59927686441213,-88.02195738416211,1046.48604663265,3.298323858591624e-05,0.0009550095114351673,-0.003307233994715873,-0.00331117889583594,3.023540298180557e-09,3.019938086435411e-09,0.7027695886653377,0.02514546861833304,-0.7023195854885527,0.0006715512631995649
50347.77750283595,19.60330785748128,-87.98373830919201,1046.864797880715,3.360810537837478e-05,0.0009546417871851599,-0.003307207626169399,-0.003311306538598308,3.021469356061915e-09,3.017729219607385e-09,0.7025584637738786,0.0256065572686254,-0.7020916601449991,0.0006711066250836791
50365.22973691474,19.5872292961079,-88.05441556538742,1045.212948663692,3.248173390801151e-05,0.0009561912935527693,-0.003300985830003191,-0.003304795018802463,3.025066767903141e-09,3.021580000831723e-09,0.7028202799415366,0.0247500001189055,-0.7023843558844503,0.0006724177287424665
50382.68802052521,19.58436089704584,-87.96465699068141,1044.74064768076,3.399500748169801e-05,0.0009565714814309215,-0.003298171317625511,-0.003302336831974129,3.025550346354882e-09,3.021733966009249e-09,0.7025929022913118,0.02584225735306301,-0.7021174859558953,0.0006725040714114463
50400.15235576432,19.57178335433185,-88.0367167042677,1043.480338395126,3.283152668491015e-05,0.0009577688717191547,-0.003293195710645179,-0.003297065419233606,3.028021982173817e-09,3.024468045208536e-09,0.7027700201586999,0.02496579879400082,-0.7023264270440327,0.0006734860548978236
50417.62274472975,19.56230652102765,-87.96489552376723,1042.31284360246,3.407019858845071e-05,0.0009587997145463746,-0.00328822738539064,-0.003292379366604399,3.030495843984806e-09,3.026674121026563e-09,0.702679122083207,0.02584312169696881,-0.7022037323117716,0.0006741532183822862
50435.09918951995,19.56339138795473,-87.97123089141517,1042.443107370659,3.395993682920976e-05,0.0009586836637763127,-0.003287511673068396,-0.003291636924247652,3.029055293352992e-09,3.02525912317733e-09,0.7028082332147768,0.02577051938548382,-0.7023355985603168,0.0006741928300387208
50452.58169223407,19.55971702005712,-87.97452067201061,1042.044785636748,3.391785169958833e-05,0.0009590520697714643,-0.003285123445792446,-0.00328923233086324,3.029156984086756e-09,3.025372983244912e-09,0.7026402005571631,0.02572434970958671,-0.7021691457697563,0.000674289287258664
50470.07025497198,19.55770879428452,-87.94259229401014,1041.768524069677,3.446141950926888e-05,0.0009592873412982549,-0.003283049259703598,-0.003287286141004452,3.02897051429296e-09,3.025066568003416e-09,0.7027155528917403,0.02611874249687111,-0.7022299905061919,0.0006745404295148231
50487.56487983429,19.52948219500177,-88.02167187772271,1038.808769371514,3.323179398218888e-05,0.0009620673078394833,-0.003272746588299476,-0.003276651480402712,3.036400371814545e-09,3.032781794768718e-09,0.7027381246559022,0.02515061729909139,-0.702287916950284,0.0006764840457211666
50505.06556892233,19.54517721538351,-87.945996732786,1040.398101425778,3.444973771580607e-05,0.0009605529727017705,-0.003276465616224971,-0.003280680007104986,3.030852280513693e-09,3.026958820565753e-09,0.7027373197172228,0.02607844221436975,-0.7022532701063186,0.0006754498616844853
50522.5723243382,19.52427980935108,-88.01915712343873,1038.234570356376,3.329242210345675e-05,0.0009625979219997407,-0.003268666171313934,-0.003272576124100963,3.035979161951167e-09,3.032351886454591e-09,0.7027759892192144,0.02518341589193259,-0.7023246304858312,0.0006768946467867779
50540.08514818464,19.51811291571596,-88.04529904031597,1037.605033354124,3.287315404435926e-05,0.0009631970496397883,-0.003265603445835171,-0.003269407230367447,3.036720904517588e-09,3.033187838370873e-09,0.7029534040599793,0.02486955467375943,-0.7025133404639669,0.0006774763175692902
50557.60404256522,19.51600356747559,-87.99739589443851,1037.290984916214,3.368863675059837e-05,0.0009634608362839689,-0.003263389561356914,-0.003267379513281119,3.036675424242502e-09,3.032967196011624e-09,0.7027341934137554,0.02544926520843797,-0.7022732242462558,0.0006774700989833137
50575.12900958415,19.50093813556506,-87.96441506771428,1035.587197034003,3.429956060119911e-05,0.0009650263753313292,-0.003256834282338983,-0.003260948567670074,3.04067920388001e-09,3.036842828792986e-09,0.7028428707321928,0.02585781385598244,-0.7023670510507019,0.0006786896410809813
50592.66005134645,19.50248268576583,-87.92967620331866,1035.695451827827,3.488101077404506e-05,0.0009649045358702579,-0.003255975313904103,-0.003260230225392685,3.039373910650419e-09,3.03540723772352e-09,0.7025129907619426,0.02627163255265404,-0.7020215833664287,0.0006783001911672083
50610.19716995779,19.49513471317999,-87.91261268305807,1034.863619288218,3.519664054018245e-05,0.0009656696954299085,-0.003252197743300227,-0.003256518125463671,3.04079582731673e-09,3.036761641247785e-09,0.7024593796743346,0.02647899220079956,-0.7019601435013821,0.0006787936095492724
50627.74036752465,19.48987671640842,-87.92655758529754,1034.314231704437,3.498018075550048e-05,0.0009661911639486358,-0.003249373615057041,-0.003253632712981445,3.04132985434685e-09,3.037348666913371e-09,0.7024473186672113,0.02630800299321557,-0.7019545031419513,0.000679142497129727
50645.28964615418,19.47732194501926,-87.95062440426362,1032.987849262014,3.461872800659908e-05,0.0009674464045413615,-0.003244131227664445,-0.003248285230577588,3.044133758581216e-09,3.040240830588899e-09,0.702581716027413,0.02601843470303955,-0.7020997854661601,0.0006801446381926397
50662.84500795428,19.47255159446465,-87.93330524998061,1032.438373471076,3.492974263664845e-05,0.0009679507766347336,-0.003241246836485256,-0.00324546765163006,3.044731559800151e-09,3.040771807166964e-09,0.7027625302857921,0.02623772207607036,-0.7022725652579258,0.000680681751830165
50680.40645503359,19.46474902720391,-87.93911309017058,1031.599584784182,3.485994665089487e-05,0.0009687413513682075,-0.003237503137721242,-0.003241695395292222,3.046140191017164e-09,3.04220083129305e-09,0.7024916768198651,0.02615676032777495,-0.7020045440667326,0.0006809726539554156
50697.97398950146,19.46080778144323,-87.94560252679344,1031.182338587724,3.476428575599141e-05,0.0009691372758253659,-0.003235085459701172,-0.003239248223639491,3.046304395201101e-09,3.042389583736841e-09,0.7026981439415222,0.02608522398938934,-0.7022138154353584,0.0006814484183187359
50715.54761346801,19.44737608772383,-87.92289626563672,1029.684039746001,3.519949572352646e-05,0.000970533599429225,-0.003229219376809843,-0.003233467032274868,3.049723561284041e-09,3.045717281083068e-09,0.7025263510213061,0.0263573733682024,-0.7020317391318148,0.0006822731569443167
50733.12732904401,19.44347567687047,-87.97087553532303,1029.344168683052,3.439811619582989e-05,0.000970883197549208,-0.003227131775586149,-0.003231182680486974,3.049581856975081e-09,3.045758623406614e-09,0.7027552174821957,0.02577819080895069,-0.7022822656005672,0.0006827207728111452
50750.71313834109,19.44098571507149,-87.9646193807355,1029.063186690624,3.451354843604108e-05,0.000971144530943192,-0.003225120423877027,-0.003229193827293477,3.049369339296748e-09,3.045522771964764e-09,0.7024038291186314,0.02584225557850926,-0.7019282847892159,0.0006825657228269876
50768.30504347148,19.43054153642603,-87.91885467150504,1027.851660547619,3.533082937421119e-05,0.000972261306369328,-0.003220114787844874,-0.003224366981290034,3.051993339330056e-09,3.047968466805471e-09,0.7024689196631344,0.02640566592848648,-0.701972452379411,0.0006834335876631191
50785.90304654824,19.42978076188169,-87.9470339337096,1027.818179606952,3.485378200057263e-05,0.0009723102369705844,-0.003218951259118532,-0.003223087487451702,3.050981007125254e-09,3.04706564518278e-09,0.7024419891380604,0.02605972937894901,-0.7019584308268767,0.000683429648347548
50803.5071496851,19.42090647026821,-87.8963750816755,1026.769444097746,3.574992722437486e-05,0.0009732721198458329,-0.003214449387600452,-0.00321878637689845,3.053136932518365e-09,3.049023139103341e-09,0.7027873240821313,0.0266937926218865,-0.7022801893304285,0.0006844640297389341
50821.11735499656,19.4188049807014,-87.90038528080606,1026.549017374788,3.568946848438956e-05,0.0009734836069682285,-0.003212653950433976,-0.003216971992047327,3.052726499058732e-09,3.048628919070564e-09,0.702374918484942,0.02662931429647625,-0.7018699350569366,0.0006842092620751282
50838.73366459781,19.39861162212991,-87.89921552668865,1024.365098812768,3.578547452699435e-05,0.0009755583171768107,-0.003204705971807451,-0.003209018135899694,3.058177052368539e-09,3.054067583143228e-09,0.7025538593018198,0.02665074238614267,-0.7020481914727427,0.000685842661712957
50856.35608060485,19.39251342803109,-87.94299477559062,1023.783216419146,3.505996334242591e-05,0.0009761398642221479,-0.003201864527192443,-0.003205995019044537,3.058770070962377e-09,3.054829258584165e-09,0.7024762855147056,0.02611173264621897,-0.7019908184077271,0.0006861566985550971
50873.98460513433,19.38144767646141,-87.94608818864079,1022.595881944009,3.504790813919086e-05,0.0009772751523573716,-0.00319704915114814,-0.003201161025197369,3.061254536379347e-09,3.05732237145945e-09,0.7025113908809204,0.02607544596432019,-0.7020272967878152,0.0006869877232621917
50891.61924030368,19.37936027240758,-87.99849510460747,1022.462096158191,3.415847511710085e-05,0.0009774346782936633,-0.003195626692113435,-0.003199529502960809,3.060495073854909e-09,3.056761858280082e-09,0.7027232640182525,0.02544129131460141,-0.7022625765970391,0.0006872848313501228
50909.25998823105,19.37335610114992,-87.90590088132005,1021.654809012705,3.576627599737287e-05,0.0009781505001410422,-0.003191812681805225,-0.003196080181319809,3.062028995574971e-09,3.057940485114993e-09,0.7024233957225546,0.02656513644165078,-0.7019208790057759,0.0006875343948608196
