#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.78825004535699,-88.44246167997483,781.6316117976784,21.24539122973923,-781.342824829749,28756.72986931084,781.9205055022541,3.47744686042066e-05,0.00127890238580924,-0.002487091456420788,-0.002488930271111945,4.073882501616993e-09,4.070872728671176e-09,0.7027757868530488,0.01998472939816135,-0.7024915780120101,0.0008991131134754775
50017.33168269227,16.78254683935928,-88.45500052211563,781.1962426818857,21.06266002263606,-780.9122447068341,28973.907802929,781.480343939797,3.451381176476682e-05,0.001279622715727623,-0.002484859541379488,-0.002486667230795356,4.07471632894655e-09,4.071754202977591e-09,0.7028148993419042,0.01983240246605968,-0.7025350230055404,0.0008996642658376742
50034.66937312904,16.78083098738919,-88.3986122645212,780.9607234475503,21.82461109700017,-780.655710232229,27945.49918241398,781.2658558358441,3.578393763777522e-05,0.001279974022325782,-0.002483182495118056,-0.002485123303162514,4.074642929823963e-09,4.071460753806206e-09,0.7028208785891559,0.02052428084415823,-0.7025211322634096,0.0008999432390178468
50052.01307339279,16.76694200513978,-88.37919971359048,779.8151763649878,22.05670482826924,-779.5031822008655,27570.37889493645,780.12729540398,3.627081092395357e-05,0.001281842086402273,-0.002478657240443347,-0.002480641790019384,4.079253453151053e-09,4.075989990952049e-09,0.7027030165518156,0.02075912723679939,-0.7023963184039247,0.0009011141126431143
50069.36278556673,16.76591923708525,-88.42140261018169,779.8066774488103,21.48229870288851,-779.5107215659017,28306.95460500175,780.1027456969272,3.532700758361704e-05,0.00128188242576511,-0.002477822317445319,-0.002479704178160941,4.077800496053976e-09,4.074705831526144e-09,0.7028091899429104,0.02024511560607883,-0.7025175391136554,0.0009012600865340954
50086.7185117348,16.75365152772023,-88.41198600686035,778.8098483150358,21.58278691843025,-778.5107341208101,28103.17231620077,779.1090774329192,3.558317149212103e-05,0.001283517326347798,-0.00247378617060724,-0.002475687458985033,4.081623552458484e-09,4.078488930842718e-09,0.7027604929639983,0.02035947022179843,-0.7024655169069082,0.0009023511166322695
50104.08025398164,16.7545513434054,-88.3687673353887,778.8065623697436,22.16992414793689,-778.4909479585822,27358.67103300943,779.1223047367363,3.655148303049722e-05,0.001283495535836184,-0.002472866119722011,-0.002474871616112493,4.080312917417589e-09,4.077006461933335e-09,0.7025645210494776,0.02088382101118028,-0.7022540653192796,0.0009021032924894094
50121.44801439264,16.74695404344107,-88.35868201450903,778.1824490308222,22.28907922357142,-777.8631762250824,27168.81742423889,778.5018528816194,3.680690198565071e-05,0.001284518458496286,-0.002470015820569149,-0.002472043865467134,4.082190894824174e-09,4.078841898258011e-09,0.702699180861476,0.02101176592363384,-0.7023849688569366,0.0009029998354759707
50138.82179505389,16.73445992058472,-88.46659777938534,777.3736030949309,20.80230211648572,-777.0952213309831,29050.13663415084,777.6520845846322,3.442324601063726e-05,0.001285922097841647,-0.002466722218433085,-0.002468489861474374,4.084809137973017e-09,4.081884076557767e-09,0.7027373040959137,0.01969017246083583,-0.7024613979973955,0.0009039884342161981
50156.2015980522,16.72961450333725,-88.41908740171985,776.90495983113,21.43374275179459,-776.6092397608077,28160.33222007731,777.2007925068085,3.551094469286962e-05,0.001286668785777441,-0.002464325356000871,-0.002466202462731961,4.085948976324302e-09,4.082839027955403e-09,0.7026918176328151,0.02027164998938704,-0.7023993527722083,0.000904475187803884
