#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,19.08550894638112,-87.82576815826596,991.0452627287984,37.59866912966996,-990.3317892791641,26122.48612816298,991.7592501923913,3.828119556055147e-05,0.001008309224044051,-0.003152323991296404,-0.003156867740504616,3.214174175055814e-09,3.209547943435281e-09,0.7036800862556715,0.02758001927983857,-0.703139393242416,0.0007100377321066805
50017.33168269227,19.07567971681979,-87.81319962588718,990.0003959124589,37.77604004376931,-989.2794118475512,25945.03772156184,990.7219054285339,3.854301584495064e-05,0.001009364983776606,-0.003147883007702776,-0.00315247301632715,3.216478415373704e-09,3.211795214727667e-09,0.7038445590047843,0.02774104958237908,-0.7032976591804548,0.0007109532540624136
50034.66937312904,19.07132100836786,-87.76605574797664,989.465201042789,38.56916019419506,-988.7132061202385,25384.04723217177,990.2177679172056,3.939482111948637e-05,0.001009878869476731,-0.003144991183628784,-0.003149777034123544,3.217205202311847e-09,3.212316899761405e-09,0.7037461434292711,0.02831607116466167,-0.703176247114029,0.0007112383400367451
50052.01307339279,19.06961417558707,-87.79177777437616,989.3323933308515,38.12017205604879,-988.5977124069061,25676.13239139201,990.0676202362949,3.894667564244422e-05,0.001010032021612155,-0.003143534155722894,-0.003148208155479781,3.216466119462672e-09,3.21169078024813e-09,0.7039235657918387,0.0280077543380411,-0.7033661579675532,0.0007115131513892191
50069.36278556673,19.06995271672244,-87.79700769988726,989.3766234971977,38.03163347917846,-988.6453853519072,25738.2082644077,990.1084024928607,3.885274335054855e-05,0.001009990418707926,-0.003142596416048372,-0.003147246892844095,3.215196524635955e-09,3.210445643201929e-09,0.7038462665533776,0.02794078946642457,-0.7032914610779241,0.000711403213569952
50086.7185117348,19.05754407627597,-87.76891115810042,988.0388141288496,38.46435707901571,-987.2898214099249,25379.87821347786,988.7883750599456,3.940129229891084e-05,0.001011338750760874,-0.003137200040463615,-0.003141961826181985,3.218495399548844e-09,3.213617623727222e-09,0.7039274106734595,0.02828923189749853,-0.7033587412239155,0.0007124485829810406
50104.08025398164,19.05631093993895,-87.80455069019533,987.972672880611,37.84769480671449,-987.247463585841,25789.94592256362,988.6984148974598,3.877480018773905e-05,0.001011430770933027,-0.003135978409106436,-0.003140587336608133,3.21751818891543e-09,3.212796362556632e-09,0.7037650962681784,0.02784560285368156,-0.7032140023684635,0.0007123319882331935
50121.44801439264,19.02983958295161,-87.82381961555197,985.2628145251786,37.41277546353786,-984.5522321940016,25946.82703057284,985.9739097059868,3.854035789507949e-05,0.001014225620126394,-0.003126333350162562,-0.003130847724995669,3.225208243476257e-09,3.220557810045836e-09,0.7038122965691654,0.02761126470194651,-0.7032704791639713,0.0007143390858702142
50138.82179505389,19.03849734076084,-87.82317628914862,986.1579632249831,37.45783114656057,-985.4463147822122,25962.72925218053,986.8701255907333,3.851675185173427e-05,0.001013304561632573,-0.003128088106863987,-0.003132607689097692,3.221165489740041e-09,3.216518140386364e-09,0.703867729805239,0.02762164353665423,-0.7033255475734654,0.0007137468816587581
50156.2015980522,19.02836400972989,-87.81626584558707,985.0969334222709,37.53625593545829,-984.3815305704946,25852.76405581163,985.8128561956675,3.868058354770785e-05,0.001014391315466388,-0.003123625423914559,-0.003128167285960771,3.223532369980224e-09,3.218852045052699e-09,0.7039269693736223,0.0277091104900949,-0.7033813925654988,0.0007145757806424407
50173.58742547514,19.02746675564285,-87.8421195220637,985.0489714744264,37.09026197902658,-984.3504399700101,26161.08445800444,985.7479986826518,3.822471509563253e-05,0.001014458057572924,-0.003122444423345428,-0.003126877600018482,3.222517152000945e-09,3.217948380947456e-09,0.7037397519346352,0.02738474173952033,-0.7032067365809871,0.0007144205140151037
50190.97927941096,19.023101119336,-87.85673769599254,984.6228165594559,36.8231808109235,-983.9340141719068,26328.0376528983,985.3121011426832,3.798232185716719e-05,0.001014906849149912,-0.003120041973278426,-0.003124411869155305,3.22276388446612e-09,3.218256430519375e-09,0.7036348131687239,0.02720157856781551,-0.7031088282950257,0.000714623144646577
50208.37716194867,19.00613515347299,-87.87896646786412,982.9088650669649,36.37801152421848,-982.2354490165649,26557.52188060214,983.5827428082737,3.765411563984851e-05,0.001016691282265539,-0.003113576574818064,-0.003117847345531402,3.227218299655433e-09,3.222797714593926e-09,0.7038168456938303,0.02693606878502739,-0.7033012160382074,0.0007160544690017128
50225.78107517795,19.0017772171609,-87.85961003100897,982.4255862932719,36.69179196022021,-981.7401616550211,26304.52155757526,983.1114894766134,3.801627784072038e-05,0.001017178632031223,-0.003110928216832702,-0.003115273666455061,3.227727590471287e-09,3.223225280516908e-09,0.7038863688928021,0.02717665783945032,-0.703361535472172,0.0007164774798501714
50243.19102118928,19.00404075265357,-87.8588894187149,982.657793045292,36.71281477375551,-981.9717447381222,26301.88788801134,983.3443206557436,3.802008449955449e-05,0.001016937789738949,-0.003110583821909997,-0.003114931719358752,3.22584819252331e-09,3.221345475163833e-09,0.7038300063856285,0.02718363492923532,-0.7033048612663132,0.0007162508152258372
50260.6070020738,18.98407705724123,-87.87382349170716,980.6263459133476,36.38149660172745,-979.9512319520716,26431.78868715656,981.3019249782388,3.783323224303427e-05,0.00101905435477687,-0.003103107818569113,-0.003107384915176907,3.231379303918114e-09,3.226931537762147e-09,0.7037977431327305,0.02699938859879313,-0.7032796714352095,0.0007177016859413749
50278.02901992342,18.98766138821922,-87.8821788859649,981.0098516086713,36.25276304458986,-980.3397707554764,26546.39945014858,981.6803904748564,3.766989198960475e-05,0.001018661480562204,-0.003103262468055022,-0.003107506195569902,3.22897933600719e-09,3.224569720196052e-09,0.7038877028848997,0.02690057555773742,-0.7033734835116001,0.0007175128158778402
50295.45707683073,18.98694756480251,-87.89393500842877,980.9567235801329,36.04966075627218,-980.2940964304677,26693.06932020562,981.6197986308323,3.746290799323849e-05,0.001018724358855439,-0.003102042613756941,-0.003106237665765983,3.228010844941896e-09,3.223651335194936e-09,0.703908488411775,0.02675735285004168,-0.7033997470333696,0.0007175728645636112
50312.8911748891,18.97699364888333,-87.87320072662381,979.896281434559,36.36505446971417,-979.2212748825932,26404.38014932591,980.5717532887571,3.787250427181603e-05,0.001019813182101241,-0.003097574053865845,-0.003101846026890268,3.230427634908492e-09,3.225978574705619e-09,0.7037829691201232,0.02700738985621979,-0.7032645793132841,0.0007182213259762708
50330.33131619257,18.96145424611823,-87.84340681089652,978.2476134917184,36.81220584402202,-977.5547323823562,25995.95355293401,978.9409857083464,3.846752526172043e-05,0.001021512036577379,-0.003091230749587216,-0.003095614370029189,3.234813596452282e-09,3.230232859541164e-09,0.7037306424936944,0.02737135811514261,-0.7031981413083517,0.0007193782738550637
50347.77750283595,18.96267527504532,-87.93395044854255,978.5302285598851,35.27753455057295,-977.894116845732,27142.5262678939,979.1667540592385,3.684255437869358e-05,0.001021276504593722,-0.00309123242843669,-0.003095255376684621,3.232570415825579e-09,3.228368997232265e-09,0.7038162307836343,0.02626357333916953,-0.7033260349439228,0.0007192579716862188
50365.22973691474,18.95946576538863,-87.89460196319749,978.1323154322483,35.93448687715401,-977.4720145076927,26624.64138596391,978.7930624026288,3.755919133345339e-05,0.001021666415927913,-0.00308882742430675,-0.003093001957087371,3.232845725559753e-09,3.228482449802647e-09,0.7038075378163871,0.02674656183463237,-0.7032991338805923,0.0007195416846704491
50382.68802052521,18.94731264856733,-87.85615901497657,976.8188592827267,36.54118524053608,-976.1351472166261,26112.31895105352,977.5030502396764,3.829610085088418e-05,0.001023014710547253,-0.003083534045304824,-0.003087855143212504,3.236151515036425e-09,3.231622893423038e-09,0.703745376760506,0.02721634312800416,-0.7032189033142705,0.0007204455626466279
50400.15235576432,18.9399521312892,-87.91007822321514,976.1582948564802,35.59847050815236,-975.5089776699091,26767.58307351694,976.8080442408253,3.735862133138837e-05,0.001023742592923873,-0.003080488224137888,-0.003084590451145206,3.237106678511935e-09,3.23280161868228e-09,0.7036999995787365,0.02655315096449147,-0.7031988478239783,0.0007208866009244371
50417.62274472975,18.9368446438495,-87.88089578378154,975.7893435634551,36.08167883694699,-975.1220208078095,26389.15021983397,976.4571230000603,3.789436157168882e-05,0.00102411050771754,-0.00307819927399381,-0.003082413834337232,3.237269110447916e-09,3.232842817695823e-09,0.7035330382650391,0.02690523114619068,-0.7030183813154582,0.0007209880679809606
50435.09918951995,18.9293385454242,-87.92638577534787,975.1001477044107,35.28253177614118,-974.4616159729582,26948.75481402185,975.7390978441055,3.710746588854208e-05,0.001024864128340761,-0.003075048637311676,-0.003079079908346544,3.238340530435734e-09,3.234100748172859e-09,0.7038175679391199,0.02635802561518722,-0.7033238396538303,0.000721789453404505
