#Digilent WaveForms Impedance Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BCF32A
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 50000 Hz
#Stop: 100000 Hz
#Steps: 2001
#Order: W1-C1-DUT-C2-R-GND
#Resistor: 100 O
#Average: 1
#ProbeResistance: 1.008e+06 O
#ProbeCapacitance: 4e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.02 s
#MinPeriods: 2
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.19029 V
#Offset: -0.000201859 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.18513 V
#Offset: -0.000198608 V
#Attenuation: 1 X

Frequency (Hz),Trace M (dB),Trace th (deg),Trace |Z| (Ohm),Trace Rs (Ohm),Trace Xs (Ohm),Trace Rp (Ohm),Trace Xp (Ohm),Trace Gp (S),Trace Bp (S),Trace Ls (H),Trace Lp (H),Trace Cs (F),Trace Cp (F),Trace Vrms (V),Trace Vreal (V),Trace Vimag (V),Trace Irms (A)
50000.00000000001,16.93712106895233,-88.22187709798474,793.2858015039792,24.61495859649495,-792.9038193129754,25565.85096013203,793.6679677152774,3.911467690081674e-05,0.001259972735045221,-0.00252389124480206,-0.002526323604711703,4.01448294775015e-09,4.010617778869235e-09,0.7027042727082127,0.0226868072353355,-0.7023379554458415,0.0008858140617840867
50017.33168269227,16.92597923269472,-88.27764209980192,792.4746668043766,23.81884764069911,-792.1166328412609,26366.35100908999,792.8328625975986,3.792712915242776e-05,0.001261299886994655,-0.002520511858204923,-0.002522790898335128,4.017079989303683e-09,4.013451037531298e-09,0.702468476000467,0.02199614557695755,-0.7021240128027071,0.0008864231886584412
50034.66937312904,16.92309108954655,-88.25671792782394,792.2030961724341,24.09986209312729,-791.8364365399481,26041.05132054525,792.5699255865569,3.840090738621769e-05,0.001261718326316672,-0.00251874719218762,-0.002521080342559834,4.017108993144926e-09,4.013391333225739e-09,0.7025281936627026,0.02225475442427887,-0.7021756110806575,0.0008868024395566235
50052.01307339279,16.92437903273546,-88.27008910314112,792.3311470853241,23.91893535832867,-791.9700317391244,26246.51295037456,792.6924270896398,3.810029933845856e-05,0.001261523342252035,-0.002518299216998563,-0.002520596283267057,4.015039610466651e-09,4.011380630201904e-09,0.7025870048020716,0.02209304174975828,-0.7022395580021035,0.0008867333457763682
50069.36278556673,16.90852491819327,-88.23248682475547,790.9760042646521,24.3968890168194,-790.5996655253377,25644.37780944743,791.3525221475368,3.89949020183129e-05,0.001263659332614806,-0.002513070623927102,-0.002515463721146566,4.020605302139422e-09,4.016780282009645e-09,0.7025174785057908,0.02255197950044431,-0.7021554071761791,0.000888164645455067
50086.7185117348,16.90247652043429,-88.20909291299678,790.4438808347811,24.70305944474393,-790.0577748514465,25292.47562014383,790.8301755104305,3.953745038716432e-05,0.001264493984886912,-0.002510477905761214,-0.002512932276631926,4.021968834907954e-09,4.018040594086224e-09,0.7023466400821636,0.02283342047077156,-0.7019753825771309,0.0008885464240365032
50104.08025398164,16.89246402120158,-88.18045288386834,789.58130052637,25.0705884037901,-789.1831826249224,24867.33139644477,789.9796192656801,4.021340223675821e-05,0.001265855441852466,-0.002506829860623359,-0.002509359730997059,4.025030868603501e-09,4.020972938518018e-09,0.7024172592707235,0.02318694641268865,-0.7020344518878329,0.0008896065572928618
50121.44801439264,16.88498427135069,-88.2693029509672,789.1290190106938,23.83309200138769,-788.7690361382306,26128.5698309108,789.4891661741758,3.827228227459174e-05,0.001266641827203214,-0.002504646135187091,-0.0025069328260037,4.025748767917611e-09,4.022076693962505e-09,0.7024169639176437,0.02209855287373447,-0.7020692595180102,0.0008901160517525434
50138.82179505389,16.88063339086034,-88.18353910023434,788.6273841436587,24.99784214334437,-788.2310948633315,24879.47349434952,789.0238726614871,4.019377661778551e-05,0.001267388775737369,-0.002502070662111398,-0.002504587165308575,4.027100277892921e-09,4.023054017948351e-09,0.7021877478705879,0.02314218040328971,-0.7018062928940934,0.000890391589985405
50156.2015980522,16.87018377749301,-88.1826654746295,787.7796727752668,24.9829772067256,-787.3834286342294,24840.78689672091,788.1761163228622,4.025637368726045e-05,0.001268751969630057,-0.002498513858366995,-0.002501029203627487,4.030038749620087e-09,4.025985642661656e-09,0.702266290547463,0.02315577759420318,-0.7018844298054356,0.000891449420404167
50173.58742547514,16.86621298187062,-88.24081462085059,787.5593689662765,24.17709066159631,-787.1881782227807,25654.4415673547,787.9307347410694,3.897960504712373e-05,0.001269147091119146,-0.002497028738352627,-0.002499384191619474,4.029641531894688e-09,4.025843943535784e-09,0.7024528630708726,0.02244969679624739,-0.7020940364012663,0.000891935684305313
50190.97927941096,16.85767686005729,-88.17780998233788,786.7597313402533,25.01727144659199,-786.3618829698926,24742.54141503951,787.1577809962171,4.041622011359593e-05,0.001270393336815413,-0.002493543312573871,-0.002496067094873105,4.032478015840456e-09,4.028400763005653e-09,0.702366321382714,0.02321917852887732,-0.7019824208348312,0.0008927322214204026
50208.37716194867,16.85582573512649,-88.23078581661004,786.702131646004,24.28841019529424,-786.3271056415083,25481.29906239295,787.0773365130914,3.924446699328091e-05,0.001270523179374213,-0.002492569025808597,-0.002494947173807435,4.031258992465283e-09,4.027416453991373e-09,0.7025697632825766,0.02257695832737276,-0.7022069162516272,0.0008930561845104663
50225.78107517795,16.84707575871274,-88.21315288570045,785.9648582798434,24.50741418236901,-785.5826787174907,25206.28059141653,786.3472237694344,3.967265207467892e-05,0.001271702842932922,-0.002489346384441826,-0.002491769067008995,4.03368084899846e-09,4.029759005516342e-09,0.7022589825656029,0.02278328783259877,-0.7018893077897773,0.0008934985015917804
50243.19102118928,16.8295504491528,-88.15996840582233,784.4593001102279,25.18827404883484,-784.0548095508816,24431.06631031333,784.8639993445424,4.093149219515891e-05,0.001274106088233277,-0.002483643973615664,-0.002486207237471782,4.040140739251296e-09,4.035975379833759e-09,0.7021102170634715,0.02343014528130499,-0.7017191640514118,0.0008950236899565823
50260.6070020738,16.82038354532991,-88.20710989477743,783.8030910709447,24.52263489556286,-783.4193806322043,25052.25430255572,784.1869894469565,3.991656750418602e-05,0.001275206058576978,-0.002480771211865025,-0.002483201917431786,4.04201658532318e-09,4.038060019348454e-09,0.7023153496302127,0.02285976501214878,-0.701943218123658,0.0008960347278815474
50278.02901992342,16.81896187430404,-88.20158920188231,783.6790648273874,24.5942282625169,-783.2930489828821,24971.42297344352,784.065270904951,4.00457755676749e-05,0.001275404021971056,-0.0024795116886095,-0.002481956154680605,4.041267653461121e-09,4.037287429376781e-09,0.7024102197985299,0.02293080457474053,-0.7020358217918614,0.000896297592534682
50295.45707683073,16.81936545874454,-88.17948823529335,783.6731048248224,24.89618034274475,-783.2775468696384,24668.18310161988,784.0688625381847,4.053804837918254e-05,0.001275398179648155,-0.002478603449348592,-0.002481107488629969,4.039947253890479e-09,4.035869967168807e-09,0.7022242971112029,0.02319576849012132,-0.7018410929672583,0.0008960671635579572
50312.8911748891,16.80390622083254,-88.1660778304654,782.4069974306661,25.0389916271767,-782.0062394423492,24448.29722951169,782.8079607970953,4.090264408242279e-05,0.001277452517194317,-0.00247372304849918,-0.002476259136440274,4.045112823302811e-09,4.04096997665943e-09,0.7025524068236064,0.02337126023300483,-0.7021635625185654,0.0008979365567605387
50330.33131619257,16.79827980725947,-88.18739274464779,781.9922066141794,24.73495139320499,-781.6009169549951,24722.57986216636,782.3836921630998,4.044885305559584e-05,0.001278145250235526,-0.002471584156222794,-0.002474059453731109,4.045808124056741e-09,4.041760291352682e-09,0.7022638887111262,0.02310085992681352,-0.7018838362993657,0.0008980438948717615
50347.77750283595,16.7933766951038,-88.15480257479655,781.5421035286574,25.16503351644495,-781.1368514390515,24272.09402239998,781.9475658621608,4.119957672696596e-05,0.001278858127651333,-0.002469260755964091,-0.002471823514724723,4.046808937642397e-09,4.042613251746634e-09,0.7023540469782698,0.02350341649691242,-0.7019606803231405,0.0008986764521342176
50365.22973691474,16.78751707052658,-88.16869362443899,781.0962601490859,24.96140263887307,-780.6973139425987,24442.19086746133,781.4954102221329,4.091286273896381e-05,0.001279598046155843,-0.002467016178057073,-0.00246953817524868,4.04768425293675e-09,4.04355058599419e-09,0.7021891785283711,0.0233280598883319,-0.7018015702919131,0.0008989783358468119
