Method,Scenario,Seed,ID_Bits,Devices,Fold_Count,Mean_Fit_Seconds,Mean_Unique_Identifiers,Mean_Collision_Rate,Mean_Absolute_Bit_Bias,Mean_Absolute_Bit_Correlation,Intra_Mean,Intra_Mean_Normalized,Intra_Std,Intra_Min,Intra_Max,Intra_Q05,Intra_Median,Intra_Q95,Intra_Count,Inter_Mean,Inter_Mean_Normalized,Inter_Std,Inter_Min,Inter_Max,Inter_Q05,Inter_Median,Inter_Q95,Inter_Count,Fixed_Threshold,FAR_At_Fixed_Threshold,FRR_At_Fixed_Threshold,Descriptive_EER,Descriptive_EER_Threshold,Minimum_Balanced_Error,Minimum_Balanced_Error_Threshold,Empirical_Overlap_Coefficient,Verification_Acceptance_Rate,Unique_Identification_Rate,Combined_Authentication_Rate,Separation_Score,Device_Bootstrap_Intra_Mean,Device_Bootstrap_Intra_Mean_CI95_Low,Device_Bootstrap_Intra_Mean_CI95_High,Device_Bootstrap_Inter_Mean,Device_Bootstrap_Inter_Mean_CI95_Low,Device_Bootstrap_Inter_Mean_CI95_High,Device_Bootstrap_Authentication_Rate,Device_Bootstrap_Authentication_Rate_CI95_Low,Device_Bootstrap_Authentication_Rate_CI95_High
Unsupervised autoencoder,Single-sweep,20260903,128,295,20,2.6780079399995884,280.6,0.048813559322033906,0.0016949152542372614,0.3929336117161265,1.6696610169491526,0.013044226694915255,4.765907941679793,0,97,0.0,1.0,5.0,5900,64.21194857604058,0.5016558482503171,30.082537204935043,0,126,13.0,66.0,109.0,1734600,14,0.057951689150236366,0.007966101694915254,0.02407961489680618,7,0.02370950074945232,8,0.04741900149890464,0.9920338983050847,0.7622033898305085,0.7622033898305085,62.542287559091434,1.6696610169491524,1.3608389830508476,2.075949152542373,64.21194857604058,64.21017508359276,64.2135433529344,0.7622033898305085,0.731521186440678,0.7908516949152543
Unsupervised autoencoder,Multi-sweep,20260903,128,295,5,7.7635037400003055,281.8,0.04474576271186439,0.0029872881355932,0.39407262801544996,1.3952542372881356,0.01090042372881356,3.9326562002618473,0,91,0.0,1.0,5.0,1475,64.2127245474461,0.5016619105269227,30.20616202266812,0,127,13.0,66.0,109.0,433650,14,0.0583558169030324,0.008813559322033898,0.021331719128329298,7,0.021331719128329298,7,0.042663438256658595,0.9911864406779661,0.7911864406779661,0.7911864406779661,62.817470310157965,1.3952542372881356,1.0698305084745763,1.844949152542372,64.2127245474461,64.20689807448402,64.21838129828203,0.7911864406779661,0.76,0.8210169491525423
Unsupervised autoencoder,Single-sweep,20260904,128,295,20,2.831280099999276,282.4,0.042711864406779654,0.0016949152542372614,0.41233373895951153,1.6679661016949152,0.013030985169491525,4.6365541564147685,0,97,0.0,1.0,5.0,5900,64.21212383258388,0.5016572174420616,31.082327508272883,0,126,12.0,65.0,110.0,1734600,14,0.06379741727199355,0.006949152542372881,0.023491871324801107,7,0.023491871324801107,7,0.04698374264960221,0.9930508474576272,0.7442372881355932,0.7442372881355932,62.54415773088897,1.667966101694915,1.3758940677966103,2.077809322033898,64.2121238325839,64.21022131903608,64.21395134324916,0.7442372881355933,0.7149110169491525,0.7725423728813559
Unsupervised autoencoder,Multi-sweep,20260904,128,295,5,8.055110259998765,279.0,0.05423728813559321,0.0029819915254237104,0.41257273421310725,1.4474576271186441,0.011308262711864407,4.112122427525277,0,94,0.0,1.0,5.0,1475,64.21266920327453,0.5016614781505823,31.057591526021195,0,126,12.0,65.0,110.0,433650,14,0.06408163265306123,0.009491525423728813,0.022235673930589187,7,0.022120373573158075,6,0.04424074714631616,0.9905084745762712,0.7661016949152543,0.7661016949152543,62.765211576155885,1.447457627118644,1.1057627118644067,1.9411016949152538,64.21266920327453,64.20506116683961,64.22030946615935,0.7661016949152543,0.7321864406779661,0.7993220338983049
Unsupervised autoencoder,Single-sweep,20260905,128,295,20,2.761876845000734,278.8,0.05491525423728816,0.0016949152542372614,0.4137479021987593,1.6689830508474577,0.013038930084745763,4.734742519533295,0,103,0.0,1.0,5.0,5900,64.21206272339444,0.501656740026519,31.22922989011722,0,128,13.0,65.0,111.0,1734600,14,0.06158134440216765,0.00576271186440678,0.024234405626657442,7,0.02306497175141243,8,0.04612994350282485,0.9942372881355932,0.752542372881356,0.752542372881356,62.54307967254698,1.6689830508474577,1.3681313559322035,2.076639830508474,64.21206272339444,64.21036544448287,64.21373950766747,0.752542372881356,0.719656779661017,0.7818644067796611
Unsupervised autoencoder,Multi-sweep,20260905,128,295,5,7.968211920000613,275.2,0.06711864406779663,0.003013771186440659,0.4162477613268728,1.3864406779661016,0.010831567796610169,4.1543922265176025,0,94,0.0,1.0,4.0,1475,64.2129044160037,0.5016633157500289,31.415892825492843,0,128,12.0,65.0,111.0,433650,14,0.06407702063876398,0.008813559322033898,0.022466274645451402,7,0.022407471463161535,6,0.04481494292632307,0.9911864406779661,0.7728813559322034,0.7722033898305085,62.826463738037596,1.3864406779661016,1.0426610169491526,1.8908983050847454,64.2129044160037,64.20464181943963,64.22148022598869,0.7722033898305084,0.7376101694915255,0.8040677966101695
